ServiceApprovalNumber,"Provider Approval Number",ServiceName,ProviderLegalName,ServiceType,ServiceAddress,Suburb,State,Postcode,Phone,Fax,"Conditions on Approval",NumberOfApprovedPlaces,ServiceApprovalGrantedDate,QualityArea1Rating,QualityArea2Rating,QualityArea3Rating,QualityArea4Rating,QualityArea5Rating,QualityArea6Rating,QualityArea7Rating,OverallRating,RatingsIssued,PreviousQualityArea1Rating,PreviousQualityArea2Rating,PreviousQualityArea3Rating,PreviousQualityArea4Rating,PreviousQualityArea5Rating,PreviousQualityArea6Rating,PreviousQualityArea7Rating,PreviousOverallRating,PreviousRatingsIssued,"Last Service Approval Transfer Date","Last Visit Date","Long Day Care","Preschool/Kindergarten - Part of a School","Preschool/Kindergarten - Stand alone","Outside school Hours Care - After School","Outside school Hours Care - Before School","Outside school Hours Care - Vacation Care",Other,"Annual Monday Start Time","Annual Monday End Time","Annual Tuesday Start Time","Annual Tuesday End Time","Annual Wednesday Start Time","Annual Wednesday End Time","Annual Thursday Start Time","Annual Thursday End Time","Annual Friday Start Time","Annual Friday End Time","Annual Saturday Start Time","Annual Saturday End Time","Annual Sunday Start Time","Annual Sunday End Time","School Terms Only Session 1 Monday Start Time","School Terms Only Session 1 Monday End Time","School Terms Only Session 1 Tuesday Start Time","School Terms Only Session 1 Tuesday End Time","School Terms Only Session1 Wednesday Start Time","School Terms Only Session1 Wednesday End Time","School Terms Only Session1 Thursday Start Time","School Terms Only Session1 Thursday End Time","School Terms Only Session 1 Friday Start Time","School Terms Only Session 1 Friday End Time","School Terms Only Session 1 Saturday Start Time","School Terms Only Session 1 Saturday End Time","School Terms Only Session1 Sunday Start Time","School Terms Only Session 1 Sunday End Time","School Terms Only Session 2 Monday Start Time","School Terms Only Session 2 Monday End Time","School Terms Only Session 2 Tuesday Start Time","School Terms Only Session 2 Tuesday End Time","School Terms Only Session 2 Wednesday Start Time","School Terms Only Session 2 Wednesday End Time","School Terms Only Session 2 Thursday Start Time","School Terms Only Session2 Thursday End Time","School Terms Only Session 2 Friday Start Time","School Terms Only Session 2 Friday End Time","School Terms Only Session 2 Saturday Start Time","School Terms Only Session 2 Saturday End Time","School Terms Only Session 2 Sunday Start Time","School Terms Only Session 2 Sunday End Time","Holiday Care Monday Start Time","Holiday Care Monday End Time","Holiday Care Tuesday Start Time","Holiday Care Tuesday End Time","Holiday Care Wednesday Start Time","Holiday Care Wednesday End Time","Holiday Care Thursday Start Time","Holiday Care Thursday End Time","Holiday Care Friday Start Time","Holiday Care Friday End Time","Holiday Care Saturday Start Time","Holiday Care Saturday End Time","Holiday Care Sunday Start Time","Holiday Care Sunday End Time","Temporarily Closed"
SE-40021912,PR-00009968,"Stride Early Learning Ashby","STRIDE GROUP PTY LTD","Centre-Based Care","2 Fomiatti St",ASHBY,WA,6065,0862857440,,,86,26/10/2021,"Meeting NQS","Meeting NQS","Meeting NQS","Meeting NQS","Meeting NQS","Meeting NQS","Meeting NQS","Meeting NQS","Jul 2024",,,,,,,,,,03/01/2025,"December 2025",Yes,No,No,No,No,No,No,06:30,18:30,06:30,18:30,06:30,18:30,06:30,18:30,06:30,18:30,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,No
SE-40021949,PR-40018139,"Big Kids on Beaufort","5 SENSES PTY LTD","Centre-Based Care","920 Beaufort St",INGLEWOOD,WA,6052,0892711917,,,33,05/04/2022,"Meeting NQS","Meeting NQS","Meeting NQS","Meeting NQS","Meeting NQS","Meeting NQS","Meeting NQS","Meeting NQS","May 2024",,,,,,,,,,,"August 2025",Yes,No,No,No,No,No,No,07:00,18:00,07:00,18:00,07:00,18:00,07:00,18:00,07:00,18:00,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,07:00,18:00,07:00,18:00,07:00,18:00,07:00,18:00,07:00,18:00,,,,,No
SE-40021968,PR-40022092,"Hearts and Minds Early Learning Baldivis","Grassroots Childcare Operations Pty Ltd","Centre-Based Care","1 Statesman Pde",BALDIVIS,WA,6171,0861868030,,,101,24/12/2021,"Meeting NQS","Meeting NQS","Meeting NQS","Meeting NQS","Meeting NQS","Meeting NQS","Meeting NQS","Meeting NQS","Jul 2024",,,,,,,,,,,"October 2025",Yes,No,No,No,No,No,No,06:30,18:00,06:30,18:00,06:30,18:00,06:30,18:00,06:30,18:00,,,,,06:30,18:00,06:30,18:00,06:30,18:00,06:30,18:00,06:30,18:00,,,,,06:30,18:00,06:30,18:00,06:30,18:00,06:30,18:00,06:30,18:00,,,,,06:30,18:00,06:30,18:00,06:30,18:00,06:30,18:00,06:30,18:00,,,,,No
SE-40022067,PR-40019954,"KinderPark Early Learning Centre Wellard","LEX EDUCATION PTY LTD","Centre-Based Care","1 Churchyard Ave",WELLARD,WA,6170,0862950895,,,64,23/11/2021,"Meeting NQS","Meeting NQS","Meeting NQS","Meeting NQS","Meeting NQS","Meeting NQS","Meeting NQS","Meeting NQS","Feb 2024",,,,,,,,,,,"November 2024",Yes,No,No,No,No,No,No,06:00,18:00,06:00,18:00,06:00,18:00,06:00,18:00,06:00,18:00,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,06:00,18:00,06:00,18:00,06:00,18:00,06:00,18:00,06:00,18:00,,,,,No
SE-40022152,PR-40024401,"Millars Well Outside School Hours Care",,"Centre-Based Care","Gawthorne Dr","MILLARS WELL",WA,6714,0472524896,,"The approved provider must ensure that education and care is only provided from the ‘conference room’ whenever there is only one educator working directly with the children. From 30 August 2024, in addition to compliance with the prescribed educator to child ratio set out in regulation 369 of the Education and Care Service National Regulations 2012, the approved provider must ensure at least 1 additional educator is working directly with children at all times during after school care sessions. The approved provider must ensure that children are accompanied and directly supervised by a contact staff member as they move between approved indoor and outdoor spaces. From 30 July 2024, the approved provider must ensure that the nominated supervisor or responsible person of Millars Well Outside School Hours Care conducts an audit every 8 weeks (minimum 6 times per annum) to ensure that all staff employed by the service are following all of the service’s supervision and child safe environment policies and procedures.  The approved provider must ensure that a written record of each audit is made immediately after it is conducted, including details such as the time and date of the audit, who conducted it, and the accompanying audit results.  From 30 July 2024, the approved provider must ensure that the nominated supervisor or responsible person of Millars Well Outside School Hours Care conducts head counts of children being educated and cared for at the service are completed every 30 minutes and a written record made of each head count immediately after it is conducted, including details such as the time and date of the headcount and who conducted it.   The approved provider must keep the written audit reports and head count records available for inspection at the approved premises by an authorised officer for twelve months after the making of each record.  The approved provider must ensure that: 
a.	All new staff who attend the service, including permanent, relief and agency staff, must complete a service induction which includes training about service specific supervision requirements and how to comply with the service approval conditions; and
b.	This induction must be completed prior to them commencing any shifts; and 
c.	The nominated supervisor or responsible person ensures that a written record signed by the new staff member is made immediately after the induction has been completed and indicates on that record that the nominated supervisor or responsible 
         person is satisfied that the new staff member fully understands the service’s policies and procedures. The approved provider must ensure that only children who are currently enrolled in, and attend or will attend, a school in the current year attend the outside school hours care program. The approved provider must ensure that all children attending the outside school hours care program must be at least 4 years of age by 30 June in the year they attend the program. The approved provider is to ensure that at all times enrolled children over preschool age require access to and from the toilet facilities, they are accompanied and supervised by a contact staff member.",33,26/11/2021,"Working Towards NQS","Meeting NQS","Meeting NQS","Meeting NQS","Meeting NQS","Meeting NQS","Working Towards NQS","Working Towards NQS","Jul 2024",,,,,,,,,,,"September 2025",No,No,No,Yes,Yes,Yes,No,,,,,,,,,,,,,,,06:00,08:30,06:00,08:30,06:00,08:30,06:00,08:30,06:00,08:30,,,,,02:30,18:00,02:30,18:00,02:30,18:00,02:30,18:00,02:30,18:00,,,,,07:00,18:00,07:00,18:00,07:00,18:00,07:00,18:00,07:00,18:00,,,,,No
SE-40002792,PR-00007515,"Regional Early Education & Development Inc - Perenjori","Regional Early Education and Development Inc","Centre-Based Care","Lot 31 Loading Street",PERENJORI,WA,6620,0898521220,,,19,09/04/2015,"Meeting NQS","Meeting NQS","Meeting NQS","Meeting NQS","Meeting NQS","Meeting NQS","Meeting NQS","Meeting NQS","Jun 2023","Exceeding NQS","Meeting NQS","Meeting NQS","Meeting NQS","Exceeding NQS","Exceeding NQS","Exceeding NQS","Exceeding NQS","Nov 2016",30/06/2022,"February 2025",Yes,No,No,Yes,Yes,Yes,No,07:00,17:00,07:00,17:00,07:00,17:00,,,07:00,17:00,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,No
SE-40002878,PR-40001871,"Claremont Park Kindergarten","Claremont Bright Beginnings Inc","Centre-Based Care","282B Stirling Highway, Stirling Highway",CLAREMONT,WA,6010,0416140936,,,76,28/01/2015,"Exceeding NQS","Meeting NQS","Exceeding NQS","Exceeding NQS","Exceeding NQS","Meeting NQS","Meeting NQS","Exceeding NQS","Apr 2021","Exceeding NQS","Meeting NQS","Meeting NQS","Meeting NQS","Exceeding NQS","Meeting NQS","Meeting NQS","Meeting NQS","Nov 2015",,"October 2024",Yes,No,No,No,No,No,No,07:30,16:30,07:30,16:30,07:30,16:30,07:30,16:30,07:30,16:30,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,No
SE-40002880,PR-00007672,"Fun-A-Rama Lakelands","World of Kids Pty Ltd","Centre-Based Care","1 Cawana Pkwy",LAKELANDS,WA,6180,0475761047,,"The approved provider must ensure that all children attending the outside school hours care program must be at least 4 years of age by 30 June in the year they attend the program. The Approved Provider must ensure that at all times when moving between rooms the enrolled children are accompanied by a contact staff member.  The approved provider is to ensure that at all times enrolled children over preschool age require access to and from the toilet facilities, they are accompanied and supervised by a contact staff member.",59,17/12/2014,"Meeting NQS","Meeting NQS","Meeting NQS","Meeting NQS","Meeting NQS","Meeting NQS","Meeting NQS","Meeting NQS","Aug 2023","Exceeding NQS","Meeting NQS","Meeting NQS","Meeting NQS","Exceeding NQS","Exceeding NQS","Exceeding NQS","Exceeding NQS","Apr 2017",,"October 2024",No,No,No,Yes,Yes,Yes,No,,,,,,,,,,,,,,,06:30,08:45,06:30,08:45,06:30,08:45,06:30,08:45,06:30,08:45,,,,,14:30,18:00,14:30,18:00,14:30,18:00,14:30,18:00,14:30,18:00,,,,,06:30,18:00,06:30,18:00,06:30,18:00,06:30,18:00,06:30,18:00,,,,,No
SE-40002915,PR-00002539,"Camp Australia - West Morley Primary School OSHC","Camp Australia Pty Limited","Centre-Based Care","West Morley Primary School, Fitzroy Street",DIANELLA,WA,6059,0418643931,,"The Approved Provider must ensure that all staff are familiar with the supervision plan and safety audit for this service. The approved provider must ensure that all children attending the outside school hours care program must be at least 4 years of age by 30 June in the year they attend the program.

 The approved provider must ensure that only children who are currently enrolled in, and attend or will attend, a school in the current year attend the outside school hours care program.

 The approved provider is to ensure that at all times enrolled children over preschool age require access to and from the toilet facilities, they are accompanied and supervised by a contact staff member.",50,18/12/2014,"Meeting NQS","Meeting NQS","Meeting NQS","Meeting NQS","Meeting NQS","Meeting NQS","Meeting NQS","Meeting NQS","Dec 2024","Meeting NQS","Meeting NQS","Meeting NQS","Meeting NQS","Meeting NQS","Meeting NQS","Meeting NQS","Meeting NQS","Sep 2018",01/02/2017,"December 2024",No,No,No,Yes,Yes,Yes,No,,,,,,,,,,,,,,,06:30,08:45,06:30,08:45,06:30,08:45,06:30,08:45,06:30,08:45,,,,,14:55,18:00,14:55,18:00,14:55,18:00,14:55,18:00,14:55,18:00,,,,,07:00,18:00,07:00,18:00,07:00,18:00,07:00,18:00,07:00,18:00,,,,,No
SE-40002923,PR-40004402,"Willandra OSHClub","OSHCLUB PTY LTD","Centre-Based Care","Willandra Primary School, 57 Chidzey Dr","SEVILLE GROVE",WA,6112,0417398803,,"The approved provider must ensure that all children attending the outside school hours care program must be at least 4 years of age by 30 June in the year they attend the program. The approved provider must ensure that only children who are currently enrolled in, and attend or will attend, a school in the current year attend the outside school hours care program. The approved provider is to ensure that at all times enrolled children over preschool age require access to and from the toilet facilities, they are accompanied and supervised by a contact staff member.",90,18/12/2014,"Meeting NQS","Meeting NQS","Meeting NQS","Meeting NQS","Meeting NQS","Meeting NQS","Meeting NQS","Meeting NQS","Apr 2023","Meeting NQS","Meeting NQS","Meeting NQS","Meeting NQS","Meeting NQS","Meeting NQS","Meeting NQS","Meeting NQS","Dec 2016",,"May 2025",No,No,No,Yes,Yes,No,No,,,,,,,,,,,,,,,06:30,08:30,06:30,08:30,06:30,08:30,06:30,08:30,06:30,08:30,,,,,14:30,18:00,14:30,18:00,14:30,18:00,14:30,18:00,14:30,18:00,,,,,06:30,18:00,06:30,18:00,06:30,18:00,06:30,18:00,06:30,18:00,,,,,No
SE-40002924,PR-40036304,"Horizons OSHC White Gum Valley","Kaya Horizons Pty Ltd","Centre-Based Care","29 Hope St","WHITE GUM VALLEY",WA,6162,"08 9433 3911",0894333922,"The approved provider is to ensure that at all times enrolled children over preschool age require access to and from the toilet facilities, they are accompanied and supervised by a contact staff member. The approved provider must ensure that at all times when moving between approved spaces the enrolled children are accompanied by a contact staff member. The approved provider must ensure that all children attending the outside school hours care program must be at least 4 years of age by 30 June in the year they attend the program.

 The approved provider must ensure that only children who are currently enrolled in, and attend or will attend, a school in the current year attend the outside school hours care program. The approved provider is to ensure that at all times enrolled children preschool age and under require access to and from the toilet facilities, they are accompanied and supervised by a contact staff member, including while in the bathroom.",60,23/12/2014,"Working Towards NQS","Meeting NQS","Meeting NQS","Meeting NQS","Meeting NQS","Meeting NQS","Meeting NQS","Working Towards NQS","Oct 2025","Working Towards NQS","Meeting NQS","Meeting NQS","Meeting NQS","Meeting NQS","Meeting NQS","Meeting NQS","Working Towards NQS","Sep 2019",04/11/2024,"September 2025",No,No,No,Yes,Yes,Yes,No,,,,,,,,,,,,,,,07:00,09:00,07:00,09:00,07:00,09:00,07:00,09:00,07:00,09:00,,,,,14:30,18:00,14:30,18:00,14:30,18:00,14:30,18:00,14:30,18:00,,,,,07:00,18:00,07:00,18:00,07:00,18:00,07:00,18:00,07:00,18:00,,,,,No
SE-40003015,PR-40004402,"Safety Bay OSHClub","OSHCLUB PTY LTD","Centre-Based Care","Safety Bay Primary School, 2 Waimea Rd","SAFETY BAY",WA,6169,0419695783,,"The approved provider must ensure that all children attending the outside school hours care program must be at least 4 years of age by 30 June in the year they attend the program. The approved provider must ensure that only children who are currently enrolled in, and attend or will attend, a school in the current year attend the outside school hours care program. The approved provider is to ensure that at all times enrolled children over preschool age require access to and from the toilet facilities, they are accompanied and supervised by a contact staff member.",50,17/12/2014,"Meeting NQS","Meeting NQS","Meeting NQS","Meeting NQS","Meeting NQS","Meeting NQS","Meeting NQS","Meeting NQS","Aug 2023","Exceeding NQS","Meeting NQS","Exceeding NQS","Exceeding NQS","Exceeding NQS","Meeting NQS","Exceeding NQS","Exceeding NQS","Jun 2017",,"October 2024",No,No,No,Yes,Yes,No,No,06:30,18:00,06:30,18:00,06:30,18:00,06:30,18:00,06:30,18:00,,,,,06:30,08:45,06:30,08:45,06:30,08:45,06:30,08:45,06:30,08:45,,,,,14:55,18:00,14:55,18:00,14:30,18:00,14:55,18:00,14:55,18:00,,,,,07:00,18:00,07:00,18:00,07:00,18:00,07:00,18:00,07:00,18:00,,,,,No
SE-40003017,PR-40004402,"St Anthony's OSHClub Wanneroo","OSHCLUB PTY LTD","Centre-Based Care","7 Servite Tce",WANNEROO,WA,6065,0428161879,,"The approved provider must ensure that all children attending the outside school hours care program must be at least 4 years of age by 30 June in the year they attend the program. The approved provider must ensure that only children who are currently enrolled in, and attend or will attend, a school in the current year attend the outside school hours care program.",45,16/12/2014,"Meeting NQS","Meeting NQS","Meeting NQS","Meeting NQS","Meeting NQS","Meeting NQS","Meeting NQS","Meeting NQS","Apr 2023","Exceeding NQS","Meeting NQS","Exceeding NQS","Exceeding NQS","Exceeding NQS","Exceeding NQS","Exceeding NQS","Exceeding NQS","Sep 2016",,"November 2025",No,No,No,Yes,Yes,Yes,No,,,,,,,,,,,,,,,06:30,09:00,06:30,09:00,06:30,09:00,06:30,09:00,06:30,09:00,,,,,14:40,18:00,14:40,18:00,14:40,18:00,14:40,18:00,14:40,18:00,,,,,07:00,18:00,07:00,18:00,07:00,18:00,07:00,18:00,07:00,18:00,,,,,No
SE-40003018,PR-40011145,"Parkwood PS TheirCare","TheirCare Pty Ltd","Centre-Based Care","Parkwood Primary School, 9 Zelkova Way",PARKWOOD,WA,6147,1300072410,,"The approved provider must ensure that at all times, when transitioning between approved spaces, enrolled children are accompanied by a contact staff member. The approved provider must ensure that all children attending the outside school hours care program must be at least 4 years of age by 30 June in the year they attend the program. The approved provider must ensure that only children who are currently enrolled in, and attend or will attend, a school in the current year attend the outside school hours care program. The approved provider is to ensure that at all times enrolled children over preschool age require access to and from the toilet facilities, they are accompanied and supervised by a contact staff member.",45,18/12/2014,"Meeting NQS","Meeting NQS","Meeting NQS","Meeting NQS","Meeting NQS","Meeting NQS","Meeting NQS","Meeting NQS","Mar 2020","Exceeding NQS","Exceeding NQS","Meeting NQS","Meeting NQS","Exceeding NQS","Meeting NQS","Exceeding NQS","Exceeding NQS","Jun 2017",21/07/2025,"May 2025",No,No,No,Yes,Yes,No,No,,,,,,,,,,,,,,,06:30,09:00,06:30,09:00,06:30,09:00,06:30,09:00,06:30,09:00,,,,,15:00,18:00,15:00,18:00,15:00,18:00,15:00,18:00,15:00,18:00,,,,,07:00,18:00,07:00,18:00,07:00,18:00,07:00,18:00,07:00,18:00,,,,,No
SE-40003019,PR-40004334,"Big Childcare – East Victoria Park PS OSHC","Big Childcare Pty Ltd ATF Big Childcare Unit Trust","Centre-Based Care","East Victoria Park Primary, 30 Beatty Ave","EAST VICTORIA PARK",WA,6101,0418638439,,"The approved provider must ensure that all children attending the outside school hours care program must be at least 4 years of age by 30 June in the year they attend the program. The approved provider must ensure that only children who are currently enrolled in, and attend or will attend, a school in the current year attend the outside school hours care program. The approved provider is to ensure that at all times enrolled children over preschool age require access to and from the toilet facilities, they are accompanied and supervised by a contact staff member.",50,18/12/2014,"Meeting NQS","Meeting NQS","Meeting NQS","Meeting NQS","Meeting NQS","Meeting NQS","Meeting NQS","Meeting NQS","Jul 2023","Exceeding NQS","Meeting NQS","Meeting NQS","Meeting NQS","Meeting NQS","Exceeding NQS","Exceeding NQS","Meeting NQS","May 2017",30/12/2024,"October 2024",No,No,No,Yes,Yes,No,No,,,,,,,,,,,,,,,07:00,08:50,07:00,08:50,07:00,08:50,07:00,08:50,07:00,08:50,,,,,15:00,18:00,15:00,18:00,15:00,18:00,15:00,18:00,15:00,18:00,,,,,07:00,18:00,07:00,18:00,07:00,18:00,07:00,18:00,07:00,18:00,,,,,No
SE-40003031,PR-00008816,"Early Birds Pre-Kindy","RMMCL Group Pty Ltd","Centre-Based Care","Rostrata Family Centre, Prendwick Way",WILLETTON,WA,6155,0403154216,,,20,15/12/2014,"Meeting NQS","Meeting NQS","Meeting NQS","Meeting NQS","Meeting NQS","Meeting NQS","Meeting NQS","Meeting NQS","Jan 2024","Exceeding NQS","Meeting NQS","Meeting NQS","Meeting NQS","Exceeding NQS","Meeting NQS","Meeting NQS","Meeting NQS","May 2017",,"November 2025",No,No,Yes,No,No,No,No,,,,,,,,,,,,,,,08:00,15:00,08:00,15:00,08:00,15:00,08:00,15:00,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,No
SE-40003091,PR-00002539,"Camp Australia - Mundaring Primary School","Camp Australia Pty Limited","Centre-Based Care","Mundaring Primary School, 855 Stevens St",MUNDARING,WA,6073,0450261148,,"The approved provider must ensure that all children attending the outside school hours care program must be at least 4 years of age by 30 June in the year they attend the program.

 The approved provider must ensure that only children who are currently enrolled in, and attend or will attend, a school in the current year attend the outside school hours care program.

 The approved provider is to ensure that at all times enrolled children over preschool age require access to and from the toilet facilities, they are accompanied and supervised by a contact staff member.",56,19/12/2014,"Meeting NQS","Meeting NQS","Meeting NQS","Meeting NQS","Meeting NQS","Meeting NQS","Meeting NQS","Meeting NQS","May 2023","Exceeding NQS","Meeting NQS","Meeting NQS","Exceeding NQS","Exceeding NQS","Meeting NQS","Meeting NQS","Meeting NQS","May 2017",,"September 2025",No,No,No,Yes,Yes,Yes,No,,,,,,,,,,,,,,,06:30,08:50,06:30,08:50,06:30,08:50,06:30,08:50,06:30,08:50,,,,,15:00,18:00,15:00,18:00,15:00,18:00,15:00,18:00,15:00,18:00,,,,,06:30,18:00,06:30,18:00,06:30,18:00,06:30,18:00,06:30,18:00,,,,,Yes
SE-40003106,PR-00002539,"Camp Australia -  St Francis of Assisi Catholic Primary School OSHC","Camp Australia Pty Limited","Centre-Based Care","1051 Connolly Drive",BUTLER,WA,6036,0449961821,,"The approved provider must ensure that all children attending the outside school hours care program must be at least 4 years of age by 30 June in the year they attend the program.

 The approved provider must ensure that only children who are currently enrolled in, and attend or will attend, a school in the current year attend the outside school hours care program.

",85,20/01/2015,"Meeting NQS","Meeting NQS","Meeting NQS","Meeting NQS","Meeting NQS","Meeting NQS","Meeting NQS","Meeting NQS","Mar 2025","Meeting NQS","Meeting NQS","Meeting NQS","Meeting NQS","Meeting NQS","Meeting NQS","Meeting NQS","Meeting NQS","Jul 2019",,"March 2025",No,No,No,Yes,Yes,Yes,No,,,,,,,,,,,,,,,06:30,08:30,06:30,08:30,06:30,08:30,06:30,08:30,06:30,08:30,,,,,14:45,18:00,14:45,18:00,14:45,18:00,14:45,18:00,14:45,18:00,,,,,06:30,18:00,06:30,18:00,06:30,18:00,06:30,18:00,06:30,18:00,,,,,No
SE-40003131,PR-00002539,"Camp Australia - St Joseph's Catholic Primary School Bunbury OSHC","Camp Australia Pty Limited","Centre-Based Care","Parade Road",BUNBURY,WA,6231,0450257328,,"The approved provider is to ensure that at all times enrolled children preschool age or under require access to and from the toilet facility, they are accompanied and supervised by a contact staff member, including while in the bathroom. The approved provider is to ensure that at all times enrolled children over preschool age require access to and from toilet facilities, they are accompanied and supervised by a contact staff member. The approved provider must ensure that all children attending the outside school hours care program must be at least 4 years of age by 30 June in the year they attend the program. The approved provider must ensure that only children who are currently enrolled in, and attend or will attend, a school in the current year attend the outside school hours care program.",56,09/01/2015,"Meeting NQS","Meeting NQS","Meeting NQS","Meeting NQS","Meeting NQS","Meeting NQS","Meeting NQS","Meeting NQS","Mar 2023","Meeting NQS","Meeting NQS","Meeting NQS","Meeting NQS","Meeting NQS","Meeting NQS","Meeting NQS","Meeting NQS","Dec 2016",,"September 2025",No,No,No,Yes,Yes,Yes,No,,,,,,,,,,,,,,,06:30,08:50,06:30,08:50,06:30,08:50,06:30,08:50,06:30,08:50,,,,,15:00,18:00,15:00,18:00,15:00,18:00,15:00,18:00,15:00,18:00,,,,,06:30,18:00,06:30,18:00,06:30,18:00,06:30,18:00,06:30,18:00,,,,,No
SE-40005424,PR-40013151,"Playtime Early Learning","Larajuls Pty Ltd ATF Larajuls Trust & L&J Goetz Trust","Centre-Based Care","2 Davey Street",MANDURAH,WA,6210,0895575310,,,45,19/11/2015,"Meeting NQS","Meeting NQS","Meeting NQS","Meeting NQS","Meeting NQS","Meeting NQS","Meeting NQS","Meeting NQS","Mar 2021","Meeting NQS","Meeting NQS","Meeting NQS","Meeting NQS","Exceeding NQS","Meeting NQS","Working Towards NQS","Working Towards NQS","Apr 2017",20/03/2019,"June 2025",Yes,No,No,No,No,Yes,No,07:00,18:00,07:00,18:00,07:00,18:00,07:00,18:00,07:00,18:00,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,No
SE-40005438,PR-00008187,"Wanslea Kojonup Early Learning and Development Centre","Wanslea Limited","Centre-Based Care","10 ELVERD ST",KOJONUP,WA,6395,0898373113,,,21,23/12/2015,"Meeting NQS","Meeting NQS","Meeting NQS","Meeting NQS","Meeting NQS","Meeting NQS","Meeting NQS","Meeting NQS","May 2024","Meeting NQS","Meeting NQS","Meeting NQS","Meeting NQS","Exceeding NQS","Meeting NQS","Meeting NQS","Meeting NQS","Jun 2017",01/05/2023,"September 2025",Yes,No,No,No,No,No,No,08:00,17:30,08:00,17:30,08:00,17:30,08:00,17:30,08:00,17:30,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,08:00,17:30,08:00,17:30,08:00,17:30,08:00,17:30,08:00,17:30,,,,,No
SE-40005698,PR-40004402,"Willetton Primary School OSHClub","OSHCLUB PTY LTD","Centre-Based Care","Willetton Primary School, 14 Woodpecker Ave",WILLETTON,WA,6155,0447879150,,"The approved provider must ensure that all children attending the outside school hours care program must be at least 4 years of age by 30 June in the year they attend the program. The approved provider must ensure that only children who are currently enrolled in, and attend or will attend, a school in the current year attend the outside school hours care program. The approved provider is to ensure that at all times enrolled children over preschool age require access to and from the toilet facilities, they are accompanied and supervised by a contact staff member.",50,31/12/2015,"Meeting NQS","Meeting NQS","Meeting NQS","Meeting NQS","Meeting NQS","Meeting NQS","Meeting NQS","Meeting NQS","Dec 2022","Meeting NQS","Meeting NQS","Meeting NQS","Meeting NQS","Meeting NQS","Meeting NQS","Exceeding NQS","Meeting NQS","Jun 2017",,"January 2025",No,No,No,Yes,Yes,Yes,No,,,,,,,,,,,,,,,07:00,08:30,07:00,08:30,07:00,08:30,07:00,08:30,07:00,08:30,,,,,14:50,18:00,14:50,18:00,14:50,18:00,14:50,18:00,14:50,18:00,,,,,07:00,18:00,07:00,18:00,07:00,18:00,07:00,18:00,07:00,18:00,,,,,No
SE-40005714,PR-40011145,"Harrisdale PS TheirCare","TheirCare Pty Ltd","Centre-Based Care","Harrisdale Primary School, 7 Fairhaven Way",HARRISDALE,WA,6112,1300072410,,"The approved provider must ensure that all children attending the outside school hours care program must be at least 4 years of age by 30 June in the year they attend the program.

 The approved provider must ensure that only children who are currently enrolled in, and attend or will attend, a school in the current year attend the outside school hours care program.


 The approved provider is to ensure that at all times enrolled children over preschool age require access to and from the toilet facilities, they are accompanied and supervised by a contact staff member.",120,01/02/2016,"Meeting NQS","Meeting NQS","Meeting NQS","Meeting NQS","Meeting NQS","Meeting NQS","Meeting NQS","Meeting NQS","Jul 2024","Working Towards NQS","Meeting NQS","Meeting NQS","Meeting NQS","Meeting NQS","Meeting NQS","Meeting NQS","Working Towards NQS","Aug 2023",31/01/2024,"January 2025",No,No,No,Yes,Yes,Yes,No,,,,,,,,,,,,,,,06:30,09:00,06:30,09:00,06:30,09:00,06:30,09:00,06:30,09:00,,,,,14:40,18:00,14:40,18:00,14:40,18:00,14:40,18:00,14:40,18:00,,,,,06:30,18:00,06:30,18:00,06:30,18:00,06:30,18:00,06:30,18:00,,,,,No
SE-40005717,PR-00001030,"Helping Hands Rivergums","Helping Hands Network Pty Ltd","Centre-Based Care","Rivergums Primary School, Stillwater Drive",BALDIVIS,WA,6171,0447654261,,"The approved provider must ensure that all children attending the outside school hours care program must be at least 4 years of age by 30 June in the year they attend the program.

 The approved provider must ensure that only children who are currently enrolled in, and attend or will attend, a school in the current year attend the outside school hours care program. The approved provider is to ensure that at all times enrolled children over preschool age require access to and from the toilet facilities, they are accompanied and supervised by a contact staff member.",80,29/01/2016,"Meeting NQS","Meeting NQS","Meeting NQS","Meeting NQS","Meeting NQS","Meeting NQS","Meeting NQS","Meeting NQS","Apr 2020","Exceeding NQS","Exceeding NQS","Meeting NQS","Meeting NQS","Exceeding NQS","Meeting NQS","Exceeding NQS","Exceeding NQS","May 2017",,"October 2025",No,No,No,Yes,Yes,Yes,No,,,,,,,,,,,,,,,06:30,08:35,06:30,08:35,06:30,08:35,06:30,08:35,06:30,08:35,,,,,14:45,18:00,14:45,18:00,14:45,18:00,14:45,18:00,14:45,18:00,,,,,06:30,18:00,06:30,18:00,06:30,18:00,06:30,18:00,06:30,18:00,,,,,No
