ServiceApprovalNumber,"Provider Approval Number",ServiceName,ProviderLegalName,ServiceType,ServiceAddress,Suburb,State,Postcode,Phone,Fax,"Conditions on Approval",NumberOfApprovedPlaces,ServiceApprovalGrantedDate,QualityArea1Rating,QualityArea2Rating,QualityArea3Rating,QualityArea4Rating,QualityArea5Rating,QualityArea6Rating,QualityArea7Rating,OverallRating,RatingsIssued,PreviousQualityArea1Rating,PreviousQualityArea2Rating,PreviousQualityArea3Rating,PreviousQualityArea4Rating,PreviousQualityArea5Rating,PreviousQualityArea6Rating,PreviousQualityArea7Rating,PreviousOverallRating,PreviousRatingsIssued,"Last Service Approval Transfer Date","Last Visit Date","Long Day Care","Preschool/Kindergarten - Part of a School","Preschool/Kindergarten - Stand alone","Outside school Hours Care - After School","Outside school Hours Care - Before School","Outside school Hours Care - Vacation Care",Other,"Annual Monday Start Time","Annual Monday End Time","Annual Tuesday Start Time","Annual Tuesday End Time","Annual Wednesday Start Time","Annual Wednesday End Time","Annual Thursday Start Time","Annual Thursday End Time","Annual Friday Start Time","Annual Friday End Time","Annual Saturday Start Time","Annual Saturday End Time","Annual Sunday Start Time","Annual Sunday End Time","School Terms Only Session 1 Monday Start Time","School Terms Only Session 1 Monday End Time","School Terms Only Session 1 Tuesday Start Time","School Terms Only Session 1 Tuesday End Time","School Terms Only Session1 Wednesday Start Time","School Terms Only Session1 Wednesday End Time","School Terms Only Session1 Thursday Start Time","School Terms Only Session1 Thursday End Time","School Terms Only Session 1 Friday Start Time","School Terms Only Session 1 Friday End Time","School Terms Only Session 1 Saturday Start Time","School Terms Only Session 1 Saturday End Time","School Terms Only Session1 Sunday Start Time","School Terms Only Session 1 Sunday End Time","School Terms Only Session 2 Monday Start Time","School Terms Only Session 2 Monday End Time","School Terms Only Session 2 Tuesday Start Time","School Terms Only Session 2 Tuesday End Time","School Terms Only Session 2 Wednesday Start Time","School Terms Only Session 2 Wednesday End Time","School Terms Only Session 2 Thursday Start Time","School Terms Only Session2 Thursday End Time","School Terms Only Session 2 Friday Start Time","School Terms Only Session 2 Friday End Time","School Terms Only Session 2 Saturday Start Time","School Terms Only Session 2 Saturday End Time","School Terms Only Session 2 Sunday Start Time","School Terms Only Session 2 Sunday End Time","Holiday Care Monday Start Time","Holiday Care Monday End Time","Holiday Care Tuesday Start Time","Holiday Care Tuesday End Time","Holiday Care Wednesday Start Time","Holiday Care Wednesday End Time","Holiday Care Thursday Start Time","Holiday Care Thursday End Time","Holiday Care Friday Start Time","Holiday Care Friday End Time","Holiday Care Saturday Start Time","Holiday Care Saturday End Time","Holiday Care Sunday Start Time","Holiday Care Sunday End Time","Temporarily Closed"
SE-40014971,PR-40013545,"Green Leaves Early Learning Ashgrove","GREEN LEAVES (QLD10) EARLY LEARNING CENTRES PTY LTD","Centre-Based Care","556 Waterworks Rd",ASHGROVE,QLD,4060,1300914982,,"The service is approved to provide education and care to children from birth up to and including school children. The service is approved to provide education and care to a maximum of 15 school children. The mirrors installed at the service are constantly maintained and operational to ensure the facilitation of supervision of children at all times they are being educated and cared for at the service, having regard to the need to maintain the rights and dignity of the children as required under regulation 115 of the Education and Care Services National Regulations.",100,17/06/2019,"Meeting NQS","Meeting NQS","Meeting NQS","Meeting NQS","Meeting NQS","Meeting NQS","Meeting NQS","Meeting NQS","Jan 2021",,,,,,,,,,,"November 2025",Yes,No,No,No,No,No,No,06:30,18:30,06:30,18:30,06:30,18:30,06:30,18:30,06:30,18:30,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,No
SE-40014972,PR-00001030,"Helping Hands Eight Mile Plains","Helping Hands Network Pty Ltd","Centre-Based Care","Eight Mile Plains State School","EIGHT MILE PLAINS",QLD,4113,0437701399,,"The service is approved to provide education and care to children from over preschool age up to and including school children, before school, after school and during school holidays.",60,08/01/2019,"Meeting NQS","Meeting NQS","Meeting NQS","Meeting NQS","Meeting NQS","Meeting NQS","Meeting NQS","Meeting NQS","Dec 2025","Meeting NQS","Meeting NQS","Meeting NQS","Meeting NQS","Meeting NQS","Meeting NQS","Meeting NQS","Meeting NQS","Mar 2020",,"November 2025",No,No,No,Yes,Yes,Yes,No,,,,,,,,,,,,,,,06:30,08:30,06:30,08:30,06:30,08:30,06:30,08:30,06:30,08:30,,,,,14:40,18:00,14:40,18:00,14:40,18:00,14:40,18:00,14:40,18:00,,,,,06:30,18:00,06:30,18:00,06:30,18:00,06:30,18:00,06:30,18:00,,,,,No
SE-40015031,PR-40017550,"Symphony Early Learning Centre","SYMPHONY 9 PTY LTD","Centre-Based Care","46 Tumbare Street",ATHERTON,QLD,4883,"07 4015 4991",,"The service is approved to provide education and care to children aged from birth up to and including preschool. The service is not approved to provide education and care to school children. The Approved Provider must continue to engage a management company. The Approved Provider has engaged Giggletree to support the operations of the education and care service.
 The Approved Provider must notify the Regulatory Authority within 7 days if the Approved Provider ceases to engage Giggletree as a management company. Where the Approved Provider ceases to engage an existing management company, the Regulatory Authority requires the Approved Provider to immediately engage a new management company. In addition to notifying the Regulatory Authority, the Approved Provider must submit to the Regulatory Authority within 7 days of ceasing the existing management company, a copy of the new agreement/contract between the Approved Provider and the new management company. ",71,19/06/2019,"Meeting NQS","Meeting NQS","Meeting NQS","Meeting NQS","Meeting NQS","Meeting NQS","Meeting NQS","Meeting NQS","Apr 2021",,,,,,,,,,,"April 2025",Yes,No,No,No,No,No,No,07:00,18:00,07:00,18:00,07:00,18:00,07:00,18:00,07:00,18:00,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,No
SE-40015052,PR-00000823,"Guardian Childcare & Education Taringa","Guardian Community Early Learning Centres Pty Ltd","Centre-Based Care","Level 4, 32 Morrow Street",TARINGA,QLD,4068,"07 3180 4355",,"As part of the requirement to conduct three (3) monthly emergency and evacuation procedures rehearsals in accordance with regulation 97(3) of the National Regulations, the Approved Provider must, engage an appropriate expert such as a person/service provider in emergency procedures, a Fire Safety Advisor or Fire Safety Engineer to observe and report on one rehearsal (including any proposed actions to improve evacuation procedures) at least annually by the end of February. This service is approved to provide education and care to children aged from birth up to and including over preschool age.  This service is not approved to provide education and care to school children.    The Approved Provider must not educate and care for more than 30 non-ambulant infants at any one time. Staff who are responsible for evacuating non-ambulant infants are not to be responsible for evacuating any other children, other than children who are 3-5 years old.  Staff who are responsible for evacuating children aged 2-3 years are not to be responsible for evacuating any other children.  The Approved Provider must ensure that no outdoor play equipment or natural vegetation is placed within one metre of the perimeter fencing within any children's outdoor play space.  The Approved Provider must ensure that the mirrors installed both indoors and outdoors and closed circuit camera and monitors at the service are constantly maintained and operational to ensure the facilitation of adequate supervision of children at all times they are being educated and cared for at the service, having regard to the need to maintain the rights and dignity of the children as required under regulation 115 of the Education and Care Services National Regulations. A copy of each annual evacuation outcome report, including any recommendations for actioning is to be supplied to the Regional Office of the Regulatory Authority in which the service is located within 7 days upon receipt of the report by the Approved Provider. ",121,19/08/2020,"Meeting NQS","Meeting NQS","Meeting NQS","Meeting NQS","Meeting NQS","Exceeding NQS","Meeting NQS","Meeting NQS","Apr 2023",,,,,,,,,,,"November 2025",Yes,No,No,No,No,No,No,06:30,18:30,06:30,18:30,06:30,18:30,06:30,18:30,06:30,18:30,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,No
SE-40015090,PR-40000259,"Miriam Vale State School Kindergarten","State of Queensland (Acting through Department of Education)","Centre-Based Care","Miriam Vale State School, 15 Roe St","MIRIAM VALE",QLD,4677,0749746333,,"At all times that education and care is being provided under this service approval, there must not be less than 3.25 square metres of unencumbered indoor space and 7 square metres of unencumbered outdoor play space per child attending the premises (including the school children sharing the facilities) with the total number of children not exceeding 26. This service is a centre-based service that delivers a preschool program in a school in a class or classes where a full-time education program is also being delivered to school children (composite class) (regulation 248 of the Education and Care Services National Regulations). Regulations 104, 114, 115, 123 and 126 of the Education and Care Services National Regulations (including any provisions that apply in place of regulations 123 and 126 of the Education and Care Services National Regulations) do not apply to this service (regulation 239 of the Education and Care Services National Regulations). The service is approved to provide education and care to children from 42 months up to and including preschool age. The service is not approved to provide education and care to school children.",16,27/03/2019,"Meeting NQS","Meeting NQS","Meeting NQS","Meeting NQS","Meeting NQS","Meeting NQS","Meeting NQS","Meeting NQS","Dec 2025",,,,,,,,,,,"November 2025",No,Yes,No,No,No,No,No,,,,,,,,,,,,,,,00:00,00:00,08:30,14:50,08:30,14:50,08:30,14:50,,,,,,,00:00,00:00,08:30,14:50,08:30,14:30,08:30,14:50,,,,,,,,,,,,,,,,,,,,,No
SE-40015092,PR-40017612,"Green Leaves Early Learning Ashgrove Cottage","GREEN LEAVES (QLD7) EARLY LEARNING CENTRES PTY LTD","Centre-Based Care","44 Ashgrove Ave",ASHGROVE,QLD,4060,"1300 904 795",,"The service is approved to provide education and care to children from birth up to and including school children. The service is approved to provide education and care to a maximum of 15 school children The mirrors, CCTV and monitor installed at the service are constantly maintained and operational to ensure the facilitation of supervision of children at all times they are being educated and cared for at the service, having regard to the need to maintain the rights and dignity of the children as required under regulation 115 of the Education and Care Services National Regulations It is a condition of the service waiver that the service must ensure that convex supervision mirrors installed on the perimeter fence of the 3-5 year old outdoor play and in the 3-5 years indoor play room 2 (in the lattice room) are maintained and positioned to ensure that adequate supervision of these blind spots.  It is a condition of the service waiver that the service maintains a supervision plan to ensure the supervision of children at all times they are being educated and cared for at the service, taking into consideration the need for specific supervision points because of the supervision issues with the lattice room and access to the toilets from the outdoor area. ",54,09/08/2019,"Meeting NQS","Meeting NQS","Meeting NQS","Meeting NQS","Meeting NQS","Meeting NQS","Meeting NQS","Meeting NQS","Feb 2025","Meeting NQS","Meeting NQS","Meeting NQS","Meeting NQS","Meeting NQS","Meeting NQS","Meeting NQS","Meeting NQS","Nov 2020",,"December 2025",Yes,No,No,No,No,No,No,06:30,18:30,06:30,18:30,06:30,18:30,06:30,18:30,06:30,18:30,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,No
SE-40015104,PR-00000218,"Whispering Gully Coomera","Whispering Gully Childcare Pty Ltd","Centre-Based Care","7 George Alexander Way",COOMERA,QLD,4209,0756000572,,"The service is approved to provide education and care to children aged from birth up to and including school aged children. The service is approved to provide education and care to a maximum of 45 school aged children. The mirrors installed at the service are constantly maintained and operational to ensure the facilitation of adequate supervision of children at all times they are being educated and cared for at the service, having regard to the need to maintain the rights and dignity of the children as required under regulation 115 of the Education and Care Services National Regulations.",176,02/07/2019,"Meeting NQS","Meeting NQS","Meeting NQS","Meeting NQS","Meeting NQS","Meeting NQS","Meeting NQS","Meeting NQS","Oct 2025","Working Towards NQS","Working Towards NQS","Meeting NQS","Meeting NQS","Working Towards NQS","Meeting NQS","Meeting NQS","Working Towards NQS","Mar 2021",,"September 2025",Yes,No,No,No,No,No,No,06:30,18:30,06:30,18:30,06:30,18:30,06:30,18:30,06:30,18:30,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,No
SE-40015119,PR-40002181,"Educating Kids Magnetic Island OSHC","VKCC Investments Pty Ltd","Centre-Based Care","10-16 Mandalay Ave","NELLY BAY",QLD,4819,0747582333,,"This service is approved to provide education and care to children aged from 36 months up to and including school children.",36,01/02/2019,"Meeting NQS","Meeting NQS","Meeting NQS","Meeting NQS","Meeting NQS","Meeting NQS","Meeting NQS","Meeting NQS","Oct 2025","Meeting NQS","Meeting NQS","Meeting NQS","Meeting NQS","Meeting NQS","Meeting NQS","Meeting NQS","Meeting NQS","Nov 2020",,"September 2025",No,No,No,Yes,No,Yes,No,,,,,,,,,,,,,,,14:20,18:20,14:20,18:20,14:20,18:20,14:20,18:20,14:20,18:20,,,,,,,,,,,,,,,,,,,08:20,18:20,08:20,18:20,08:20,18:20,08:20,18:20,08:20,18:20,,,,,No
SE-40015159,PR-40017368,"Burpengary Play and Learn","Burpengary Play and Learn Centre Pty Ltd","Centre-Based Care","7 Joyce St",BURPENGARY,QLD,4505,"07 3049 7622",,"The service is approved to provide education and care to children from birth up to and including school children which may include a maximum of 15 school children. The mirrors installed at the service are constantly maintained and operational to ensure the facilitation of supervision of children at all times they are being educated and cared for at the service, having regard to the need to maintain the rights and dignity of the children as required under regulation 115 of the Education and Care Services National Regulations (National Regulations).",92,15/02/2019,"Meeting NQS","Meeting NQS","Meeting NQS","Meeting NQS","Meeting NQS","Meeting NQS","Meeting NQS","Meeting NQS","Mar 2025","Meeting NQS","Meeting NQS","Meeting NQS","Meeting NQS","Meeting NQS","Meeting NQS","Meeting NQS","Meeting NQS","Oct 2020",,"September 2025",Yes,No,No,Yes,Yes,Yes,No,06:15,18:15,06:15,18:15,06:15,18:15,06:15,18:15,06:15,18:15,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,No
SE-40015168,PR-40002184,"Little Scholars School of Early Learning Parkwood","The Scholars Group Pty Ltd","Centre-Based Care","5 Tonga Place",PARKWOOD,QLD,4214,0756483811,,"This service is approved to provide education and care to children from birth up to and including over preschool age. The service is not approved to provide education and care to school children. The mirrors and CCTV cameras and monitors installed at the service are constantly maintained and operational to ensure the facilitation of adequate supervision of children at all times they are being educated and cared for at the service, having regard to the need to maintain the rights and dignity of the children as required under regulation 115 of the Education and Care Services National Regulations.",77,12/11/2019,"Meeting NQS","Exceeding NQS","Exceeding NQS","Meeting NQS","Exceeding NQS","Meeting NQS","Exceeding NQS","Exceeding NQS","Sep 2025","Meeting NQS","Meeting NQS","Meeting NQS","Meeting NQS","Meeting NQS","Meeting NQS","Meeting NQS","Meeting NQS","Mar 2021",21/08/2023,"August 2025",Yes,No,No,No,No,No,No,06:30,18:30,06:30,18:30,06:30,18:30,06:30,18:30,06:30,18:30,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,No
SE-40015187,PR-40017096,"Kids Patrol Oakey Academy","Kids Patrol PTY LTD ATF Kids Patrol","Centre-Based Care","58-60 York St",OAKEY,QLD,4401,,,"The service is approved to provide education and care to children from birth up to and including school children.  The service is approved to provide education and care to a maximum of 45 school children. ",108,29/05/2019,"Meeting NQS","Meeting NQS","Meeting NQS","Meeting NQS","Meeting NQS","Meeting NQS","Meeting NQS","Meeting NQS","May 2021",,,,,,,,,,,"July 2025",Yes,No,No,No,No,No,No,04:30,18:30,04:30,18:30,04:30,18:30,04:30,18:30,04:30,18:30,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,No
SE-40015188,PR-40017370,"Deception Bay Play and Learn","Deception Bay Play and Learn Centre Pty Ltd","Centre-Based Care","Shop 3, Cnr Deception Bay Road and Bay Avenue","DECEPTION BAY",QLD,4508,"07 3049 7620",,"This service is approved to provide education and care to children from birth up to and including school children, which may include a maximum of 15 school children. The mirrors installed at the service are constantly maintained and operational to ensure the facilitation of supervision of children at all times they are being educated and cared for at the service, having regard to the need to maintain the rights and dignity of the children as required under regulation 115 of the Education and Care Services National Regulations.",92,26/07/2019,"Meeting NQS","Meeting NQS","Meeting NQS","Meeting NQS","Meeting NQS","Meeting NQS","Meeting NQS","Meeting NQS","Jan 2025","Meeting NQS","Meeting NQS","Meeting NQS","Meeting NQS","Meeting NQS","Meeting NQS","Meeting NQS","Meeting NQS","Oct 2020",,"August 2025",Yes,No,No,Yes,Yes,Yes,No,06:15,18:15,06:15,18:15,06:15,18:15,06:15,18:15,06:15,18:15,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,No
SE-40015190,PR-40017367,"The Gap Play and Learn","The Gap Play and Learn Centre Pty Ltd","Centre-Based Care","10 - 14 Payne Rd","THE GAP",QLD,4061,0731179909,,"This service is approved to provide education and care to children aged from birth up to and including school children which may include a maximum of 15 school children",84,14/05/2019,"Meeting NQS","Meeting NQS","Meeting NQS","Meeting NQS","Meeting NQS","Meeting NQS","Meeting NQS","Meeting NQS","Apr 2025","Meeting NQS","Meeting NQS","Meeting NQS","Meeting NQS","Meeting NQS","Meeting NQS","Meeting NQS","Meeting NQS","Jan 2021",,"March 2025",Yes,No,No,Yes,Yes,Yes,No,06:45,18:00,06:45,18:00,06:45,18:00,06:45,18:00,06:45,18:00,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,No
SE-40015205,PR-00000898,"The Learning Sanctuary Camp Hill","G8 Education Limited","Centre-Based Care","527-529 Old Cleveland Road","CAMP HILL",QLD,4152,0739149575,,"The Approved Provider must engage an appropriate expert in emergency procedures such as a fire safety advisor or fire safety engineer, to observe and report on one rehearsal at least annually during the month of March. This service is approved to provide education and care to children from birth up to and including school children. This service is approved to provide education and care to a maximum of 15 school children. The mirrors and CCTV cameras and monitors installed at the service are constantly maintained and operational to ensure the facilitation of adequate supervision of children at all times they are being educated and cared for at the service, having regard to the need to maintain the rights and dignity of the children as required under regulation 115 of the Education and Care Services National Regulations. The Approved Provider is to ensure that in each of nursery rooms 3 and 4, the educator to child ratios as required in accordance with regulation 123 of the Education and Care Services National Regulations are met at all times that children are being educated and cared for in these rooms.  Additionally, the Approved Provider must ensure that one educator, in addition to the required educator to child ratios across both rooms, is also present at all times that children are being educated and cared for in nursery rooms 3 and/or 4.  It is a condition of this service waiver that a fan is installed in the enclosed outdoor area, directly outside the 2 to 3 year old room on level one of the premises. It is also a requirement of this waiver that the fan is maintained and operational to assist in maintaining a temperature that ensures the safety and wellbeing of children. It is a condition of the service waiver that the service must comply with regulation 110 of the National Regulations in relation to the enclosed outdoor space. It is a condition of the service waiver that the service must comply with regulation 113 of the National Regulations in relation to the enclosed outdoor space. A copy of the evacuation outcome report is to be supplied to the Regional Office of the Regulatory Authority in which the service is located within seven (7) days upon receipt of the report by the Approved Provider, together with any proposed actions to improve evacuation procedures.",117,12/02/2020,"Meeting NQS","Meeting NQS","Meeting NQS","Meeting NQS","Meeting NQS","Meeting NQS","Meeting NQS","Meeting NQS","May 2021",,,,,,,,,,,"September 2025",Yes,No,No,Yes,Yes,Yes,No,07:00,19:00,07:00,19:00,07:00,19:00,07:00,19:00,07:00,19:00,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,No
SE-40015211,PR-40016207,"Edge Early Learning North Pimpama","Edge Early Learning North Pimpama Pty Ltd","Centre-Based Care","53 Old Pacific Highway",PIMPAMA,QLD,4209,0735560462,,"This service is approved to provide education and care to children from birth up to and including over preschool age. The service is not approved to provide education and care to school children.",111,30/05/2019,"Meeting NQS","Exceeding NQS","Meeting NQS","Exceeding NQS","Meeting NQS","Exceeding NQS","Meeting NQS","Meeting NQS","Jan 2021",,,,,,,,,,,"June 2025",Yes,No,No,No,No,No,No,06:00,18:00,06:00,18:00,06:00,18:00,06:00,18:00,06:00,18:00,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,No
SE-40015219,PR-40014127,"Edge Early Learning Bilinga","Edge Early Learning Bilinga Pty Ltd","Centre-Based Care","Building E 1 Eastern Ave",BILINGA,QLD,4225,0735560463,,"This service is approved to provide education and care to children from birth up to and including over preschool age. The service is not approved to provide education and care to school children. The mirrors installed at the service within the children’s indoor and outdoor spaces are to be constantly maintained and operational to ensure the facilitation of adequate supervision of children at all times they are being educated and cared for at the service, having regard to the need to maintain the rights and dignity of the children as required under regulation 115 of the Education and Care Services National Regulations. The Approved Provider must ensure an adequate amount of healthy live plants in a variety of species and sizes is maintained at all times, in the children’s outdoor play areas within the service premise, ensuring children are afforded opportunities to explore and experience the features of a natural environment as required under regulation 113 of the Education and Care Services National Regulations.         The service must comply with regulation 110 of the National Regulations in relation to the enclosed outdoor spaces (service waiver condition). The fans and air conditioning units located in Playground B (as identified on DET plans dated 8 October 2019), must be maintained and operational to ensure that the room is well ventilated and maintained at a temperature ensuring the health and wellbeing of children (service waiver condition). The service must comply with regulation 113 of the National Regulations in relation to the enclosed outdoor spaces (service waiver condition).",117,02/12/2019,"Meeting NQS","Meeting NQS","Meeting NQS","Meeting NQS","Meeting NQS","Meeting NQS","Meeting NQS","Meeting NQS","May 2021",,,,,,,,,,,"August 2025",Yes,No,No,No,No,No,No,06:00,18:00,06:00,18:00,06:00,18:00,06:00,18:00,06:00,18:00,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,No
SE-40015235,PR-00000898,"The Learning Sanctuary Yeronga","G8 Education Limited","Centre-Based Care","567-569 Fairfield Road",YERONGA,QLD,4101,0738482775,,"This service is approved to provide education and care to children from birth up to and including over preschool age. This service is not approved to provide education and care to school children. The mirrors and CCTV cameras and monitors installed at the service are constantly maintained and operational to ensure the facilitation of adequate supervision of children at all times they are being educated and cared for at the service, having regard to the need to maintain the rights and dignity of the children as required under regulation 115 of the Education and Care Services National Regulations. It is a condition of the service waiver that the service must comply with regulation 110 of the Education and Care Services National Regulations in relation to the enclosed outdoor space. It is a condition of the service waiver that the service must comply with regulation 113 of the Education and Care Services National Regulations in relation to the enclosed outdoor space. ",117,17/03/2020,"Meeting NQS","Meeting NQS","Meeting NQS","Meeting NQS","Meeting NQS","Meeting NQS","Meeting NQS","Meeting NQS","Oct 2021",,,,,,,,,,,"January 2025",Yes,No,No,No,No,No,No,06:30,18:30,06:30,18:30,06:30,18:30,06:30,18:30,06:30,18:30,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,No
SE-40015236,PR-00000898,"The Learning Sanctuary Morningside","G8 Education Limited","Centre-Based Care","52-54 Junction Road",MORNINGSIDE,QLD,4170,0738996532,,"This service is approved to provide education and care to children from birth up to and including over preschool age. The Approved Provider must engage an appropriate expert in emergency procedures, a fire safety advisor or a fire safety engineer, to observe and report on one rehearsal at least annually by the end of April. This service is not approved to provide education and care to school children. The Approved Provider must ensure that one additional educator above the minimum ratio requirement of 1:4 is engaged and present in Nursery Room 1, at all times that children are being provided education and care in Nursery Room 1. The mirrors, CCTV cameras and monitors installed at the service are constantly maintained and operational  to ensure the facilitation of supervision of children at all times they are being educated and cared for at the service, having regard to the need to maintain the rights and dignity of the children as required under regulation 115 of the Education and Care Services National Regulations. It is a condition of the service waiver that the service must comply with regulation 110 of the National Regulations in relation to the enclosed outdoor space. It is a condition of the service waiver that the service must comply with regulation 113 of the National Regulations in relation to the enclosed outdoor space.  A copy of the evacuation outcome report is to be provided to the Regional Office of the Regulatory Authority in which the service is located within seven (7) days upon receipt of the report by the Approved Provider together with any proposed actions to improve evacuation procedures.",101,25/09/2019,"Working Towards NQS","Working Towards NQS","Meeting NQS","Working Towards NQS","Meeting NQS","Meeting NQS","Working Towards NQS","Working Towards NQS","May 2021",,,,,,,,,,,"July 2025",Yes,No,No,No,No,No,No,06:30,18:30,06:30,18:30,06:30,18:30,06:30,18:30,06:30,18:30,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,No
SE-40015238,PR-00000898,"The Learning Sanctuary Tarragindi","G8 Education Limited","Centre-Based Care","200 Toohey Rd",TARRAGINDI,QLD,4121,0730383151,,"This service is approved to provide education and care to children from birth up to and including over preschool age. This service is not approved to provide education and care to school children. The Approved Provider must ensure that one additional educator above the minimum ratio requirements of 1:4 is engaged and present in Nursery Room 1, at all times that children are being provided education and care in Nursery Room 1. The Approved Provider is to ensure that the supervision mirrors and CCTV cameras and monitors installed at the service are constantly maintained and operational to ensure the facilitation of adequate supervision of children at all times they are being educated and cared for at the service, having regard to the rights and dignity of the children as required under regulation 115 of the Education and Care Services National Regulations. It is a condition of the service waiver that the service must comply with regulation 110 of the Education and Care Services National Regulations in relation to the enclosed outdoor space. It is a condition of the service waiver that the service must comply with regulation 113 of the Education and Care Services National Regulations in relation to the enclosed outdoor space.  A copy of each report on a rehearsal prepared in accordance with the above condition including any recommendations for actioning is to be supplied to the applicable Regional Office of the Regulatory Authority within seven (7) days of receipt of the report by the Approved Provider. As part of the requirement to conduct three (3) monthly emergency and evacuation procedures rehearsals in accordance with regulation 97(3) of the National Regulations the Approved Provider must engage an appropriate expert in emergency procedures, a fire safety advisor or fire safety engineer to observe and report on one rehearsal at least annually by the end of November. ",95,02/04/2020,"Meeting NQS","Meeting NQS","Meeting NQS","Meeting NQS","Meeting NQS","Meeting NQS","Meeting NQS","Meeting NQS","Apr 2025","Meeting NQS","Meeting NQS","Meeting NQS","Meeting NQS","Meeting NQS","Meeting NQS","Meeting NQS","Meeting NQS","Dec 2021",,"February 2025",Yes,No,No,No,No,No,No,06:30,18:00,06:30,18:00,06:30,18:00,06:30,18:00,06:30,18:00,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,No
SE-40015249,PR-00001030,"Helping Hands Picnic Creek","Helping Hands Network Pty Ltd","Centre-Based Care","25 Edwardson Drive",COOMERA,QLD,4209,0436821223,0436821223,"This service is approved to provide education and care to children from over preschool age up to and including school children before school, after school and during school holidays.",135,23/04/2019,"Meeting NQS","Meeting NQS","Meeting NQS","Meeting NQS","Meeting NQS","Meeting NQS","Meeting NQS","Meeting NQS","Jan 2021",,,,,,,,,,,"December 2025",No,No,No,Yes,Yes,Yes,No,,,,,,,,,,,,,,,06:30,08:30,06:30,08:30,06:30,08:30,06:30,08:30,06:30,08:30,,,,,14:30,18:00,14:30,18:00,14:30,18:00,14:30,18:00,14:30,18:00,,,,,06:30,18:00,06:30,18:00,06:30,18:00,06:30,18:00,06:30,18:00,,,,,No
SE-40015259,PR-40016046,"Edge Early Learning South Brisbane","Edge Early Learning South Brisbane Pty Ltd","Centre-Based Care","70 Cordelia St","SOUTH BRISBANE",QLD,4101,0735560461,,"This service is approved to provide education and care to children from birth up to and including over preschool age.  This service is not approved to provide education and care to school children. The Approved Provider must not provide education and care for more than 16 non-ambulant infants on the ground level at the service.  At least two additional staff members not including the Building Chief Warden, in addition to the number required to meet the educator to child ratios, must be available whenever education and care is provided to children at the premise and must assist non-ambulant children to evacuate the service for any rehearsal and in the event of an emergency. The mirrors installed at the service are constantly maintained and operational to ensure the facilitation of adequate supervision of children at all times they are being educated and cared for at the service, having regard to the need to maintain the rights and dignity of the children as required under regulation 115 of the Education and Care Services National Regulations. The Approved Provider must ensure an adequate amount of healthy live plants in a variety of species and sizes is maintained at all times, in the children’s outdoor play areas across all four levels of the service premises, ensuring children are afforded opportunities to explore and experience the features of a natural environment as required under regulation 113 of the Education and Care Services National Regulations.         The service must comply with regulation 110 of the National Regulations in relation to the enclosed outdoor space (service waiver condition). The service must comply with regulation 113 of the National Regulations in relation to the enclosed outdoor space (service waiver condition).  The Approved Provider must engage an appropriate expert, such as a person/entity holding a Queensland Building and Construction Commission licence in Emergency Procedures, a fire safety advisor or fire safety engineer, to observe and report on one full rehearsal at least annually by the end of October. A copy of the annual evacuation outcome report, including any recommendations for actioning is to be supplied to the Regional Office of the Regulatory Authority in which the service is located within 7 days upon receipt of the report by the Approved Provider from the licensed organisation.",156,26/07/2019,"Meeting NQS","Meeting NQS","Meeting NQS","Meeting NQS","Meeting NQS","Meeting NQS","Meeting NQS","Meeting NQS","Jan 2021",,,,,,,,,,,"July 2025",Yes,No,No,No,No,No,No,07:00,18:30,07:00,18:30,07:00,18:30,07:00,18:30,07:00,18:30,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,No
