ServiceApprovalNumber,"Provider Approval Number",ServiceName,ProviderLegalName,ServiceType,ServiceAddress,Suburb,State,Postcode,Phone,Fax,"Conditions on Approval",NumberOfApprovedPlaces,ServiceApprovalGrantedDate,QualityArea1Rating,QualityArea2Rating,QualityArea3Rating,QualityArea4Rating,QualityArea5Rating,QualityArea6Rating,QualityArea7Rating,OverallRating,RatingsIssued,PreviousQualityArea1Rating,PreviousQualityArea2Rating,PreviousQualityArea3Rating,PreviousQualityArea4Rating,PreviousQualityArea5Rating,PreviousQualityArea6Rating,PreviousQualityArea7Rating,PreviousOverallRating,PreviousRatingsIssued,"Last Service Approval Transfer Date","Last Visit Date","Long Day Care","Preschool/Kindergarten - Part of a School","Preschool/Kindergarten - Stand alone","Outside school Hours Care - After School","Outside school Hours Care - Before School","Outside school Hours Care - Vacation Care",Other,"Annual Monday Start Time","Annual Monday End Time","Annual Tuesday Start Time","Annual Tuesday End Time","Annual Wednesday Start Time","Annual Wednesday End Time","Annual Thursday Start Time","Annual Thursday End Time","Annual Friday Start Time","Annual Friday End Time","Annual Saturday Start Time","Annual Saturday End Time","Annual Sunday Start Time","Annual Sunday End Time","School Terms Only Session 1 Monday Start Time","School Terms Only Session 1 Monday End Time","School Terms Only Session 1 Tuesday Start Time","School Terms Only Session 1 Tuesday End Time","School Terms Only Session1 Wednesday Start Time","School Terms Only Session1 Wednesday End Time","School Terms Only Session1 Thursday Start Time","School Terms Only Session1 Thursday End Time","School Terms Only Session 1 Friday Start Time","School Terms Only Session 1 Friday End Time","School Terms Only Session 1 Saturday Start Time","School Terms Only Session 1 Saturday End Time","School Terms Only Session1 Sunday Start Time","School Terms Only Session 1 Sunday End Time","School Terms Only Session 2 Monday Start Time","School Terms Only Session 2 Monday End Time","School Terms Only Session 2 Tuesday Start Time","School Terms Only Session 2 Tuesday End Time","School Terms Only Session 2 Wednesday Start Time","School Terms Only Session 2 Wednesday End Time","School Terms Only Session 2 Thursday Start Time","School Terms Only Session2 Thursday End Time","School Terms Only Session 2 Friday Start Time","School Terms Only Session 2 Friday End Time","School Terms Only Session 2 Saturday Start Time","School Terms Only Session 2 Saturday End Time","School Terms Only Session 2 Sunday Start Time","School Terms Only Session 2 Sunday End Time","Holiday Care Monday Start Time","Holiday Care Monday End Time","Holiday Care Tuesday Start Time","Holiday Care Tuesday End Time","Holiday Care Wednesday Start Time","Holiday Care Wednesday End Time","Holiday Care Thursday Start Time","Holiday Care Thursday End Time","Holiday Care Friday Start Time","Holiday Care Friday End Time","Holiday Care Saturday Start Time","Holiday Care Saturday End Time","Holiday Care Sunday Start Time","Holiday Care Sunday End Time","Temporarily Closed"
SE-00002544,PR-00006564,"Nightcliff Community Early Learning Centre","Children's Integrated Management Services Ltd","Centre-Based Care","Cunjevoi Cres",NIGHTCLIFF,NT,0810,0889488480,0889488481,"For this waiver to apply, the approved provider must ensure that each room has at least one
educator that holds, or is actively working towards, at least an approved diploma level education and care qualification or higher at all times that children are educated and cared for by the service.",59,01/01/2012,"Meeting NQS","Meeting NQS","Exceeding NQS","Exceeding NQS","Exceeding NQS","Exceeding NQS","Exceeding NQS","Exceeding NQS","Mar 2020","Meeting NQS","Working Towards NQS","Exceeding NQS","Exceeding NQS","Exceeding NQS","Exceeding NQS","Exceeding NQS","Working Towards NQS","Dec 2019",30/06/2014,"December 2025",Yes,No,No,No,No,No,No,07.00,18.00,07.00,18.00,07.00,18.00,07.00,18.00,07.00,18.00,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,No
SE-00002545,PR-00001272,"Nightcliff Family Centre","Nightcliff Family Centre Inc","Centre-Based Care","26 Oleander Street",NIGHTCLIFF,NT,0814,"08 8985 4535",89854535,,80,01/01/2012,"Meeting NQS","Meeting NQS","Meeting NQS","Meeting NQS","Meeting NQS","Meeting NQS","Meeting NQS","Meeting NQS","Dec 2020","Meeting NQS","Working Towards NQS","Meeting NQS","Meeting NQS","Meeting NQS","Meeting NQS","Working Towards NQS","Working Towards NQS","Apr 2019",,"August 2025",Yes,No,No,No,No,No,No,07:15,17:45,07:15,17:45,07:15,17:45,07:15,17:45,07:15,17:45,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,No
SE-00002546,PR-00001275,"Nightcliff Preschool","Department of Education and Training","Centre-Based Care","17 Pandanus St",NIGHTCLIFF,NT,0810,"(08) 8948 8488","(08) 8948 8499",,75,01/01/2012,"Meeting NQS","Meeting NQS","Meeting NQS","Meeting NQS","Meeting NQS","Meeting NQS","Meeting NQS","Meeting NQS","Aug 2024","Meeting NQS","Meeting NQS","Meeting NQS","Meeting NQS","Meeting NQS","Exceeding NQS","Meeting NQS","Meeting NQS","May 2019",,"October 2025",No,Yes,No,No,No,No,No,8:00,14:30,8:00,14:30,8:00,14:30,8:00,14:30,8:00,14:30,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,No
SE-00002547,PR-00001275,"Ntaria Preschool","Department of Education and Training","Centre-Based Care","Ntaria Preschool, Ntaria Community via Alice Springs",HERMANNSBURG,NT,0872,"(08) 8956 7424","(08) 8956 7409",,24,01/01/2012,"Meeting NQS","Meeting NQS","Meeting NQS","Meeting NQS","Meeting NQS","Meeting NQS","Meeting NQS","Meeting NQS","Jul 2021","Meeting NQS","Meeting NQS","Meeting NQS","Meeting NQS","Meeting NQS","Meeting NQS","Meeting NQS","Meeting NQS","Dec 2016",,"October 2025",No,Yes,No,No,No,No,No,08:15,12:30,08:15,12:30,08:15,12:30,08:15,12:30,,,,,,,08:15,12:00,08:15,12:00,08:15,12:00,08:15,12:00,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,No
SE-00002548,PR-00001275,"Numbulwar Preschool","Department of Education and Training","Centre-Based Care",Numbulwar,NUMBULWAR,NT,0822,"(08) 8975 4650","(08) 8975 4651",,28,01/01/2012,"Meeting NQS","Meeting NQS","Meeting NQS","Meeting NQS","Meeting NQS","Meeting NQS","Meeting NQS","Meeting NQS","Jun 2025","Working Towards NQS","Significant Improvement Required","Working Towards NQS","Working Towards NQS","Meeting NQS","Working Towards NQS","Significant Improvement Required","Significant Improvement Required","Sep 2024",,"May 2025",No,Yes,No,No,No,No,No,08:30,11:30,08:30,11:30,08:30,11:30,08:30,11:30,08:30,11:30,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,No
SE-00002549,PR-00010151,"Our Lady Of The Sacred Heart Thamarrur Catholic Preschool","Catholic Church Diocese of Darwin Education Property Trust","Centre-Based Care","Perdjert Street",WADEYE,NT,0822,0889782477,0889782300,,35,01/01/2012,"Meeting NQS","Meeting NQS","Meeting NQS","Meeting NQS","Meeting NQS","Exceeding NQS","Meeting NQS","Meeting NQS","May 2019","Meeting NQS","Meeting NQS","Working Towards NQS","Working Towards NQS","Meeting NQS","Meeting NQS","Working Towards NQS","Working Towards NQS","Feb 2015",31/03/2025,"November 2025",No,Yes,No,No,No,No,No,,,,,,,,,,,,,,,08:00,12:30,08:00,12:30,08:00,12:30,08:00,12:30,08:00,12:30,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,No
SE-00002550,PR-40001112,"Milestones Early Learning Palmerston","Affinity Education Group Pty Limited","Centre-Based Care","15 Hutchinson Street",BAKEWELL,NT,0830,0889328000,,"•	The Service must actively advertise to fill the ECT position for the duration of the wavier and provide evidence of such on request. Condition 1 Regulation 107 – The maximum approved number of children per room must not exceed:
o Baby 1: 12 children Baby 2: 12 children Toddler 1: 12 children
o Toddler 2: 20 children Toddler 3: 20 children Junior 1: 20 children
o Junior 2: 22 children Senior 1: 33 children Condition 2
For the additional 16 children to be approved to utilise the Baby and Toddler rooms, and an additional 22 children to be approved to utilise the Junior and Senior rooms beyond the indoor space requirements, the service must utilise the verandah spaces as indoor space Condition 3
For condition 2 to be met -
o the service must consider how the use and set up of this space connects to the indoor environment and how they will provide children greater access to unencumbered space to avoid overcrowding within the indoor rooms.
o In doing so the service must consider how all children, including non-ambulatory children have access to sufficient unencumbered space in both an indoor and outdoor environment.
o The service must ensure a process is in place that considers how all educators will be aware of the way in which the indoor space",151,01/01/2012,"Meeting NQS","Meeting NQS","Meeting NQS","Meeting NQS","Meeting NQS","Meeting NQS","Meeting NQS","Meeting NQS","Jun 2022","Working Towards NQS","Meeting NQS","Meeting NQS","Meeting NQS","Meeting NQS","Meeting NQS","Meeting NQS","Working Towards NQS","Mar 2021",06/12/2013,"December 2025",Yes,No,No,No,No,No,No,0630,1800,0630,1800,0630,1800,0630,1800,0630,1800,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,No
SE-00002553,PR-00001277,"Parap Family Centre","Parap Family Centre Incorporated","Centre-Based Care","4 Charlotte Street",PARAP,NT,0820,0889814283,,,42,01/01/2012,"Meeting NQS","Meeting NQS","Meeting NQS","Meeting NQS","Meeting NQS","Meeting NQS","Meeting NQS","Meeting NQS","Mar 2023","Meeting NQS","Working Towards NQS","Meeting NQS","Meeting NQS","Meeting NQS","Meeting NQS","Working Towards NQS","Working Towards NQS","Nov 2022",,"October 2025",Yes,No,No,No,No,No,No,0730,1800,0730,1800,0730,1800,0730,1800,0730,1800,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,No
SE-00002554,PR-00001275,"Parap Preschool","Department of Education and Training","Centre-Based Care","59 Ross Smith Avenue",PARAP,NT,0820,0889822922,,"- The service is approved to operate from the classroom LA3 located on the Parap Primary School premises, until such time that the children return to the preschool premises.
- The service is required to provide and maintain a risk assessment relating to access and supervision of the toilets.
- The service is required to provide and maintain a risk assessment relating to the supervision of children at all times whilst the service is operating, including during delivery and collection times.",61,01/01/2012,"Exceeding NQS","Meeting NQS","Meeting NQS","Meeting NQS","Exceeding NQS","Meeting NQS","Meeting NQS","Meeting NQS","Sep 2025","Exceeding NQS","Working Towards NQS","Working Towards NQS","Meeting NQS","Exceeding NQS","Meeting NQS","Meeting NQS","Working Towards NQS","Aug 2023",,"August 2025",No,Yes,No,No,No,No,No,,,,,,,,,,,,,,,08:25,14:25,08:25,14:25,08:25,14:25,,,,,,,,,,,,,08:25,14:25,08:25,14:25,08:25,14:25,,,,,,,,,,,,,,,,,,,No
SE-00002558,PR-00001278,"Preeti Kunj Child Care Centre","Sisters of Charity Of St Anne Inc","Centre-Based Care","61 Woodroffe Avenue",WOODROFFE,NT,0831,0889321861,,,35,01/01/2012,"Meeting NQS","Meeting NQS","Meeting NQS","Meeting NQS","Meeting NQS","Meeting NQS","Meeting NQS","Meeting NQS","Jul 2022","Working Towards NQS","Working Towards NQS","Meeting NQS","Meeting NQS","Working Towards NQS","Meeting NQS","Meeting NQS","Working Towards NQS","Dec 2019",,"May 2025",Yes,No,No,No,No,No,No,0730,1730,0730,1730,0730,1730,0730,1730,0730,1730,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,No
SE-00002560,PR-00010151,"Rainbows Holy Family Early Learning Centre","Catholic Church Diocese of Darwin Education Property Trust","Centre-Based Care","Holy Family Primary School, Calytrix Road",KARAMA,NT,0810,089276188,089452254,,50,01/01/2012,"Meeting NQS","Meeting NQS","Meeting NQS","Meeting NQS","Meeting NQS","Meeting NQS","Meeting NQS","Meeting NQS","Oct 2023","Meeting NQS","Working Towards NQS","Meeting NQS","Meeting NQS","Meeting NQS","Meeting NQS","Meeting NQS","Working Towards NQS","Sep 2023",31/03/2025,"September 2025",Yes,No,No,No,No,No,No,07:15,17:45,07:15,17:45,07:15,17:45,07:15,17:45,07:15,17:45,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,No
SE-00002561,PR-00001275,"Ramingining Preschool","Department of Education and Training","Centre-Based Care",Ramingining,RAMINGINING,NT,0822,"(08) 8979 7924","(08) 8979 7916",,21,01/01/2012,"Meeting NQS","Meeting NQS","Meeting NQS","Meeting NQS","Meeting NQS","Meeting NQS","Meeting NQS","Meeting NQS","Aug 2024","Exceeding NQS","Meeting NQS","Meeting NQS","Meeting NQS","Meeting NQS","Exceeding NQS","Meeting NQS","Meeting NQS","Sep 2018",,"June 2025",No,Yes,No,No,No,No,No,,,,,,,,,,,,,,,08:40,12:15,08:40,12:15,08:40,12:15,08:40,12:15,08:40,10:45,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,No
SE-00002562,PR-40010010,"YMCA of the Northern Territory Rosebery Child Care","The Young Men's Christian Association of The Northern Territory Ltd","Centre-Based Care","180 Forrest Pde",ROSEBERY,NT,0830,0889312600,,,72,01/01/2012,"Meeting NQS","Meeting NQS","Meeting NQS","Meeting NQS","Meeting NQS","Meeting NQS","Meeting NQS","Meeting NQS","Mar 2025","Meeting NQS","Meeting NQS","Meeting NQS","Meeting NQS","Meeting NQS","Meeting NQS","Meeting NQS","Meeting NQS","Mar 2020",25/01/2021,"April 2025",Yes,No,No,No,No,No,No,07:00,16:00,07:00,16:00,07:00,16:00,07:00,16:00,07:00,16:00,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,No
SE-00002564,PR-00001275,"Rosebery Preschool","Department of Education and Training","Centre-Based Care","Belyuen Road",ROSEBERY,NT,0832,0879230100,,,44,01/01/2012,"Meeting NQS","Meeting NQS","Meeting NQS","Meeting NQS","Meeting NQS","Meeting NQS","Meeting NQS","Meeting NQS","Aug 2024","Meeting NQS","Meeting NQS","Exceeding NQS","Exceeding NQS","Exceeding NQS","Exceeding NQS","Exceeding NQS","Exceeding NQS","Mar 2019",,"July 2025",No,Yes,No,No,No,No,No,,,,,,,,,,,,,,,08:00,14:30,08:00,14:30,08:00,12:00,08:00,14:30,08:00,14:30,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,No
SE-00002565,PR-00001275,"Rona Glynn Preschool","Department of Education and Training","Centre-Based Care","7 Winnecke Ave","EAST SIDE",NT,0870,"08 89521792 / 89 552000",0889526524,,31,01/01/2012,"Exceeding NQS","Exceeding NQS","Exceeding NQS","Meeting NQS","Exceeding NQS","Exceeding NQS","Meeting NQS","Exceeding NQS","Apr 2025","Meeting NQS","Meeting NQS","Meeting NQS","Meeting NQS","Meeting NQS","Meeting NQS","Meeting NQS","Meeting NQS","Sep 2019",,"October 2025",No,Yes,No,No,No,No,No,,,,,,,,,,,,,,,08:15,14:45,08:15,14:45,08:15,11:45,,,,,,,,,,,,,08:15,11:45,08:15,14:45,08:15,14:45,,,,,,,,,,,,,,,,,,,No
SE-00002566,PR-00010151,"Sacred Heart Early Learning Centre","Catholic Church Diocese of Darwin Education Property Trust","Centre-Based Care","Emery Avenue",WOODROFFE,NT,0830,0889248737,0889322388,,44,01/01/2012,"Meeting NQS","Meeting NQS","Meeting NQS","Meeting NQS","Meeting NQS","Meeting NQS","Meeting NQS","Meeting NQS","Apr 2024","Meeting NQS","Meeting NQS","Meeting NQS","Meeting NQS","Meeting NQS","Meeting NQS","Meeting NQS","Meeting NQS","Mar 2021",31/03/2025,"May 2025",Yes,No,No,No,No,No,No,07:00,17:45,07:00,17:45,07:00,17:45,07:00,17:45,07:00,17:45,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,No
SE-00002567,PR-00001275,"Nathalie Gorey Preschool","Department of Education and Training","Centre-Based Care","80 Spearwood Rd",SADADEEN,NT,0870,"0889552299 / (08) 8955 2288 (preschool)",0889532912,,34,01/01/2012,"Meeting NQS","Meeting NQS","Meeting NQS","Meeting NQS","Meeting NQS","Meeting NQS","Meeting NQS","Meeting NQS","Sep 2021","Meeting NQS","Meeting NQS","Meeting NQS","Meeting NQS","Exceeding NQS","Meeting NQS","Meeting NQS","Meeting NQS","May 2016",,"May 2025",No,Yes,No,No,No,No,No,08:15,14:15,08:15,14:15,08:15,11:15,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,No
SE-00002568,PR-00007085,"Good Shepherd Lutheran College Early Learning Centre, St Andrews Campus Leanyer","Good Shepherd Lutheran College NT Incorporated","Centre-Based Care","94 Leanyer Drive",LEANYER,NT,0810,0889830300,0889830333,,36,01/01/2012,"Meeting NQS","Meeting NQS","Meeting NQS","Meeting NQS","Meeting NQS","Exceeding NQS","Meeting NQS","Meeting NQS","Jun 2022","Exceeding NQS","Meeting NQS","Exceeding NQS","Meeting NQS","Exceeding NQS","Exceeding NQS","Exceeding NQS","Exceeding NQS","Jul 2017",,"May 2025",Yes,No,No,No,No,No,No,07:00,17:30,07:00,17:30,07:00,17:30,07:00,17:30,07:00,17:30,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,07:00,17:30,07:00,17:30,07:00,17:30,07:00,17:30,07:00,17:30,,,,,No
SE-00002569,PR-00001274,"Sattler Christian College Early Learning Centre","NT Christian Schools","Centre-Based Care","15 Sattler Cres","BEES CREEK",NT,0822,0879221500,0889831297,,44,01/01/2012,"Meeting NQS","Meeting NQS","Meeting NQS","Meeting NQS","Meeting NQS","Meeting NQS","Meeting NQS","Meeting NQS","Sep 2024","Meeting NQS","Meeting NQS","Meeting NQS","Meeting NQS","Meeting NQS","Meeting NQS","Working Towards NQS","Working Towards NQS","Aug 2023",,"September 2025",Yes,No,No,No,No,No,No,0700,1730,0700,1730,0700,1730,0700,1730,0700,1730,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,No
SE-00002570,PR-40006260,"Scallywags Child Care Centre - Palmerston","Scallywags Childcare Centre Palmerston Inc","Centre-Based Care","95 Bonson Terrace",MOULDEN,NT,0830,"08 8932 3232",89324998,,59,01/01/2012,"Meeting NQS","Meeting NQS","Meeting NQS","Meeting NQS","Meeting NQS","Meeting NQS","Meeting NQS","Meeting NQS","Sep 2023","Meeting NQS","Meeting NQS","Meeting NQS","Meeting NQS","Meeting NQS","Meeting NQS","Meeting NQS","Meeting NQS","Dec 2018",01/02/2016,"August 2025",Yes,No,No,No,No,No,No,0645,1730,0645,1730,0645,1730,0645,1730,0645,1730,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,No
SE-00002571,PR-00001275,"Shepherdson Preschool","Department of Education and Training","Centre-Based Care","Wakirana St",GALIWINKU,NT,0822,0889879044,0889879060,,40,01/01/2012,"Meeting NQS","Meeting NQS","Meeting NQS","Meeting NQS","Meeting NQS","Exceeding NQS","Meeting NQS","Meeting NQS","Aug 2024","Meeting NQS","Meeting NQS","Meeting NQS","Meeting NQS","Meeting NQS","Meeting NQS","Meeting NQS","Meeting NQS","Sep 2019",,"June 2025",No,Yes,No,No,No,No,No,8:00,14:30,8:00,14:30,8:00,14:30,8:00,14:30,8:00,14:30,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,No
SE-00002572,PR-00010151,"St Francis Of Assisi Early Learning Centre","Catholic Church Diocese of Darwin Education Property Trust","Centre-Based Care","Challoner Circuit","HUMPTY DOO",NT,0836,0889882821,0889881514,,44,01/01/2012,"Meeting NQS","Meeting NQS","Meeting NQS","Meeting NQS","Meeting NQS","Meeting NQS","Meeting NQS","Meeting NQS","Apr 2024","Meeting NQS","Meeting NQS","Meeting NQS","Meeting NQS","Meeting NQS","Meeting NQS","Meeting NQS","Meeting NQS","May 2019",31/03/2025,"May 2025",Yes,No,No,No,No,No,No,07:00,17:45,07:00,17:45,07:00,17:45,07:00,17:45,07:00,17:45,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,No
SE-00002574,PR-00010151,"St Mary's Community Of Learners","Catholic Church Diocese of Darwin Education Property Trust","Centre-Based Care","Lindsay Street",DARWIN,NT,0801,0889819796,,,45,01/01/2012,"Meeting NQS","Meeting NQS","Meeting NQS","Meeting NQS","Meeting NQS","Meeting NQS","Meeting NQS","Meeting NQS","Jan 2024","Meeting NQS","Meeting NQS","Meeting NQS","Meeting NQS","Meeting NQS","Meeting NQS","Meeting NQS","Meeting NQS","Jul 2021",31/03/2025,"May 2025",Yes,No,No,No,No,No,No,07:15,17:45,07:15,17:45,07:15,17:45,07:15,17:45,07:15,17:45,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,No
SE-00002575,PR-00010151,"St Paul's Early Learning Centre","Catholic Church Diocese of Darwin Education Property Trust","Centre-Based Care","Cnr Trower Rd & Francis St",NIGHTCLIFF,NT,0810,0889854678,0889480227,,33,01/01/2012,"Meeting NQS","Meeting NQS","Meeting NQS","Meeting NQS","Meeting NQS","Meeting NQS","Meeting NQS","Meeting NQS","Sep 2023","Meeting NQS","Meeting NQS","Meeting NQS","Meeting NQS","Meeting NQS","Meeting NQS","Meeting NQS","Meeting NQS","Sep 2018",31/03/2025,"July 2025",Yes,No,No,No,No,No,No,07:30,17:30,07:30,17:30,07:30,17:30,07:30,17:30,07:30,17:30,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,No
SE-00002576,PR-00001282,"Stuart Park Child Care Centre","Stuart Park Neighbourhood & Child Care Centre Association Inc","Centre-Based Care","36 Charles Street","STUART PARK",NT,0801,89818968,89411512,,59,01/01/2012,"Meeting NQS","Meeting NQS","Meeting NQS","Meeting NQS","Meeting NQS","Meeting NQS","Meeting NQS","Meeting NQS","Nov 2025","Meeting NQS","Meeting NQS","Meeting NQS","Exceeding NQS","Meeting NQS","Meeting NQS","Meeting NQS","Meeting NQS","Jan 2020",,"October 2025",Yes,No,No,No,No,No,No,0730,1730,0730,1730,0730,1730,0730,1730,0730,1730,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,No
SE-00002577,PR-00001275,"Stuart Park Preschool","Department of Education and Training","Centre-Based Care","8 Nudl St","STUART PARK",NT,0820,0889977322,,,71,01/01/2012,"Exceeding NQS","Exceeding NQS","Meeting NQS","Meeting NQS","Exceeding NQS","Exceeding NQS","Exceeding NQS","Exceeding NQS","Jun 2023","Meeting NQS","Meeting NQS","Meeting NQS","Meeting NQS","Meeting NQS","Exceeding NQS","Meeting NQS","Meeting NQS","Jul 2018",,"August 2025",No,Yes,No,No,No,No,No,8:00,14:30,8:00,14:30,8:00,14:30,8:00,14:30,8:00,14:30,,,,,08:00,02:30,08:00,02:30,08:00,12:00,,,,,,,,,,,,,08:00,12:00,08:00,02:30,08:00,02:30,,,,,,,,,,,,,,,,,,,No
SE-00002578,PR-00001275,"Tennant Creek Preschool","Department of Education and Training","Centre-Based Care","31 Paterson St","TENNANT CREEK",NT,0860,"(08) 8963 2424","(08) 8962 4424",,62,01/01/2012,"Working Towards NQS","Working Towards NQS","Meeting NQS","Meeting NQS","Meeting NQS","Meeting NQS","Meeting NQS","Working Towards NQS","Sep 2025","Meeting NQS","Meeting NQS","Meeting NQS","Meeting NQS","Meeting NQS","Meeting NQS","Meeting NQS","Meeting NQS","Oct 2020",,"August 2025",No,Yes,No,No,No,No,No,,,,,,,,,,,,,,,08:30,14:30,08:30,14:30,08:30,11:30,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,No
SE-00002584,PR-00001275,"Tindal Preschool","Department of Education and Training","Centre-Based Care","Raaf Base Tindal Preschool, Easton Parade",TINDAL,NT,0853,0427331646,,,38,01/01/2012,"Meeting NQS","Meeting NQS","Meeting NQS","Meeting NQS","Meeting NQS","Meeting NQS","Meeting NQS","Meeting NQS","Sep 2023","Meeting NQS","Meeting NQS","Meeting NQS","Meeting NQS","Working Towards NQS","Meeting NQS","Meeting NQS","Working Towards NQS","Nov 2022",,"July 2025",No,Yes,No,No,No,No,No,,,,,,,,,,,,,,,07:45,15:15,07:45,15:15,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,No
SE-00002586,PR-00001290,"Top End Early Learning Centre","Top End Early Learning Centre Incorporated","Centre-Based Care","Corner of Florey Avenue and Staff Village Road",TIWI,NT,0810,0889279259,0889450144,,96,01/01/2012,"Meeting NQS","Meeting NQS","Meeting NQS","Meeting NQS","Meeting NQS","Meeting NQS","Meeting NQS","Meeting NQS","Sep 2023","Meeting NQS","Meeting NQS","Meeting NQS","Meeting NQS","Meeting NQS","Meeting NQS","Meeting NQS","Meeting NQS","Jan 2019",,"September 2025",Yes,No,No,Yes,Yes,Yes,No,06:30,18:00,06:30,18:00,06:30,18:00,06:30,18:00,06:30,18:00,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,06:30,18:00,06:30,18:00,06:30,18:00,06:30,18:00,06:30,18:00,,,,,No
SE-00002589,PR-40024780,"Family First Early Learning","Trayhern Family Investments Pty Ltd","Centre-Based Care","Lot 8 Virginia Road",VIRGINIA,NT,0836,"08 8983 2292",0889831151,"-	The Service must actively advertise to fill the ECT position for the duration of the wavier and provide evidence of such on request.",135,01/01/2012,"Meeting NQS","Working Towards NQS","Meeting NQS","Meeting NQS","Working Towards NQS","Meeting NQS","Meeting NQS","Working Towards NQS","Oct 2025","Working Towards NQS","Working Towards NQS","Working Towards NQS","Meeting NQS","Meeting NQS","Meeting NQS","Working Towards NQS","Working Towards NQS","Oct 2021",24/05/2021,"October 2025",Yes,No,No,No,No,No,No,0700,1800,0700,1800,0700,1800,0700,1800,0700,1800,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,No
SE-00002590,PR-00001275,"Wagaman Preschool","Department of Education and Training","Centre-Based Care","35 Wagaman Tce",WAGAMAN,NT,0810,0889226011,"(08) 8922 6000",,44,01/01/2012,"Meeting NQS","Meeting NQS","Exceeding NQS","Meeting NQS","Meeting NQS","Exceeding NQS","Meeting NQS","Meeting NQS","Apr 2020","Working Towards NQS","Meeting NQS","Exceeding NQS","Meeting NQS","Meeting NQS","Exceeding NQS","Meeting NQS","Working Towards NQS","Sep 2019",,"November 2025",No,Yes,No,No,No,No,No,,,,,,,,,,,,,,,08:15,14:30,08:15,14:30,08:15,10:45,,,,,,,,,,,,,08:15,10:45,08:15,14:30,08:15,14:30,,,,,,,,,,,,,,,,,,,No
SE-00002593,PR-00001275,"Wanguri Preschool","Department of Education and Training","Centre-Based Care","46 Gsell St",WANGURI,NT,0810,"(08) 8927 1655","(08) 8945 2193",,66,01/01/2012,"Meeting NQS","Meeting NQS","Meeting NQS","Meeting NQS","Meeting NQS","Meeting NQS","Meeting NQS","Meeting NQS","Nov 2023","Meeting NQS","Meeting NQS","Meeting NQS","Meeting NQS","Meeting NQS","Meeting NQS","Meeting NQS","Meeting NQS","Aug 2018",,"November 2025",No,Yes,No,No,No,No,No,8:00,14:30,8:00,14:30,8:00,14:30,8:00,14:30,8:00,14:30,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,No
SE-00002597,PR-00001293,"Woodroffe Child Care Centre","Woodroffe Child Care Centre","Centre-Based Care","53 Broadarrow Circuit",WOODROFFE,NT,0830,0889323231,0889324408,,50,01/01/2012,"Meeting NQS","Meeting NQS","Meeting NQS","Meeting NQS","Meeting NQS","Meeting NQS","Meeting NQS","Meeting NQS","Apr 2025","Meeting NQS","Meeting NQS","Meeting NQS","Meeting NQS","Meeting NQS","Meeting NQS","Meeting NQS","Meeting NQS","Jul 2024",,"April 2025",Yes,No,No,No,No,No,No,07:00,17:30,07:00,17:30,07:00,17:30,07:00,17:30,07:00,17:30,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,No
