"Provider Approval Number","Service Approval Number","Legal Name","Trading Name",Address,Suburb,State,Postcode,"Date Approval Granted",Conditions
PR-40002261,,"Head Start Mount Gravatt Pty Ltd as Trustee for Head Start Mount Gravatt Trust","Head Start Mount Gravatt","PO Box 2121",NOOSAVILLE,QLD,4566,14/08/2014,
PR-40002272,,"Citra Investments Pty Ltd as Trustee for Citra Investments Trust",,"153 Smith Rd",WOODRIDGE,QLD,4114,12/09/2014,
PR-40002298,,"Giggle Kids Child Care Centre Pty Ltd as Trustee for The McNichol Family Trust",,"5 Alexandra St",MIRANI,QLD,4754,22/08/2014,
PR-40002305,,"Little Berries Pty Ltd as Trustee for The Circle of Trust",,"PO Box 192",REDLYNCH,QLD,4870,16/09/2014,
PR-40002345,,"Interseed Ltd",,"793-833 OAKEY FLAT RD",MORAYFIELD,QLD,4506,12/12/2014,
PR-40002366,,"Kids World Early Learning Centre Pty Ltd as Trustee for Kids World Unit Trust No. 1",,"PO Box 223",UNDERWOOD,QLD,4119,29/09/2014,
PR-40002371,,"St. Paraskevi Childcare Centre Taigum Limited",169493556,"PO Box 34",TAIGUM,QLD,4018,27/11/2014,
PR-40002387,,"MCT5 Pty Ltd",,"619 Ruthven St","TOOWOOMBA CITY",QLD,4350,10/10/2014,
PR-40002408,,"Ali Muse Abdi","Early Bird FDC","12 Jonquil St",INALA,QLD,4077,28/10/2014,
PR-40002410,,"Sunrise Kids #4 Pty Ltd as Trustee for Sunrise Kids Trust #4",,"PO Box 358",PADDINGTON,QLD,4064,19/09/2014,
PR-40002415,,"RHT Investments (Qld) Pty Ltd as Trustee for RHT Family Trust",,"PO Box 952",SAMFORD,QLD,4520,28/10/2014,
PR-40002421,,"Education and Care Hub Pty Ltd as Trustee for The Polly Trust",,"PO Box 201",KALLANGUR,QLD,4503,05/09/2014,
PR-40002430,,"Best Start Early Learning Centres Pty Ltd",,"PO Box 255","CHEVRON ISLAND",QLD,4217,24/10/2014,
PR-40002445,,"Lakota (Queensland) Pty. Limited as Trustee for The Dixis ELC Trust",,"151 Brightview St",BURBANK,QLD,4156,12/12/2014,
PR-40002447,,"GW Bronte Pty Ltd",,"PO Box 515","VARSITY LAKES",QLD,4227,28/10/2014,
PR-40002452,,"Oreland Pty. Ltd.",,"PO Box 952","SOUTHPORT BC",QLD,4215,21/11/2014,
PR-40002466,,"Big Day Out Care & Education Pty Ltd as Trustee for BDO Trust",,"PO Box 247",MONTVILLE,QLD,4560,27/11/2014,
PR-40002482,,"AVONDALE PRIMARY P&C ASSOCIATION",,"Avondale State School, 371 Avondale Rd",BUNDABERG,QLD,4670,27/02/2015,
PR-40002491,,"Ankar (Qld) Pty. Ltd.",,"PO Box 381","THE GAP",QLD,4061,30/10/2014,
PR-40002505,,"FGP Moreton Inc",,"2 Mayfair Ct",TORRINGTON,QLD,4350,21/10/2014,
PR-40002520,,"My Cubby House Early Learning Pty. Ltd.",,"31 King Arthurs Ct","PARADISE POINT",QLD,4216,28/10/2014,
PR-40002533,,"Kevcole Pty Ltd as Trustee for The Kersten Family Trust",,"PO Box 7306","SOUTHPORT PARK",QLD,4215,28/10/2014,
PR-40002540,,"Mosaic Christian Education Limited",,"PO Box 1611",MUDGEERABA,QLD,4213,28/10/2014,
PR-40002542,,"Sharellen Pty Ltd as Trustee for Holistics Trust",,"253 Coonowrin Rd","GLASS HOUSE MOUNTAINS",QLD,4518,28/10/2014,
PR-40002548,,"Auzkids Pty Ltd as Trustee for The Hill Family Trust",,"7 Webb Ellis Ct","PELICAN WATERS",QLD,4551,17/10/2014,
PR-40002549,,"K Kids Wembley Road Pty Ltd as Trustee for K Kids Wembley Road Trust",,"PO Box 5518","WEST END",QLD,4101,27/11/2014,
PR-40002557,,"Deng Abraham Chol Riak","Our Kids Family Day Care","49 Edwin St",WESTBROOK,QLD,4350,12/12/2014,
PR-40002594,,"Inspired Kids Family Day Care Pty Ltd","Inspired kids family day care PTY LTD","PO Box 261","ACACIA RIDGE",QLD,4110,23/01/2015,
PR-00010850,,"TEACH OUTBACK PTY LTD",,"Monteagle Laglan Road",Clermont,QLD,4721,30/06/2025,
PR-00010870,,"SEESAW KIDS PTY LTD","Country Kids Play and Learning Centre","19 MANGERTON ST",TOOGOOLAWAH,QLD,4313,01/07/2025,
PR-00010902,,"ARCADIA EARLY LEARNING PTY LTD","Arcadia Early Learning","41 BEDARRA CCT",MAROOCHYDORE,QLD,4558,20/06/2025,
PR-00010911,,"ELC NO.1 PTY LTD",,"1 WALCOY PL",WORONGARY,QLD,4213,03/06/2025,
PR-00010914,,"LITTLE XPLORERS EARLY LEARNING CENTRE PTY LTD","Little Xplorers Ealry Learning Centre","30 OYSTERCATCHER RD",KIRKWOOD,QLD,4680,19/06/2025,
PR-00010915,,"ELIA EARLY LEARNING PTY LTD",,"25 SWAN LAKE CR",CALAMVALE,QLD,4116,14/07/2025,
PR-00010945,,"GREEN LEAVES (WA14) EARLY LEARNING CENTRES PTY LTD",,"UNIT 3 8 MILLER ST",MURARRIE,QLD,4172,03/07/2025,
PR-00010946,,"GREEN LEAVES (WA15) EARLY LEARNING CENTRES PTY LTD",,"UNIT 3 8 MILLER ST",MURARRIE,QLD,4172,03/07/2025,
PR-00010947,,"GREEN LEAVES (WA16) EARLY LEARNING CENTRES PTY LTD",,"UNIT 3 8 MILLER ST",MURARRIE,QLD,4172,03/07/2025,
PR-00010953,,"GLENROY CC PTY LTD ATF Glenroy CC Unit Trust","Albury Lane Early Education, Care and Preschool","PO BOX 4980","GOLD COAST MC",QLD,9726,15/07/2025,
PR-00010986,,"ELC NO.2 PTY LTD",,"1 WALCOY PL",WORONGARY,QLD,4213,25/06/2025,
PR-00010987,,"ELC NO.3 PTY LTD",,"1 WALCOY PL",WORONGARY,QLD,4213,01/07/2025,
PR-00010988,,"ELC NO.4 PTY LTD",,"1 WALCOY PL",WORONGARY,QLD,4213,01/07/2025,
PR-00010990,,"ELC NO.5 PTY LTD",,"1 WALCOY PL",WORONGARY,QLD,4213,01/07/2025,
PR-00011019,,"STRETTON E Y K PTY LTD",,"PO BOX 270","MERMAID BEACH",QLD,4218,08/07/2025,
PR-00011035,,"GREAT WESTERN AUTOMOTIVE PTY LTD",,"269 HARBOUR BVD","JACOBS WELL",QLD,4208,18/08/2025,
PR-00011039,,"Sparrow Nest Early Learning 102 Pty Ltd",,"PO BOX 32","CANNON HILL",QLD,4170,30/07/2025,
PR-00011049,,"KOOL BEANZ MACKAY GOLDSMITH PTY LTD ATF Kool Beanz Mackay Goldsmith Trust","Kool Beanz Goldsmith Street","PO BOX 8315","GOLD COAST MC",QLD,9726,15/07/2025,
PR-00011067,,"HAPPY DAYS CARE PTY LTD","HAPPY DAYS CARE PTY LTD","11 WINDCHIMES WAY",HELENSVALE,QLD,4212,19/12/2025,
PR-00011068,,"DAISY COTTAGE 4740 PTY LTD","Daisy Cottage Early Learning","Unit 1, 50 Link Drive",YATALA,QLD,4207,11/08/2025,
PR-00011073,,"WONDERWOOD MONTESSORI SCHOOL LTD","Wonderwood Montessori School","17 SCOTT ST","PARRAMATTA PARK",QLD,4870,14/11/2025,
PR-00011077,,"Atherton Childcare Investments Pty Ltd ATF Atherton Childcare Investment Trust","Atherton Childcare Investments Pty Ltd ATF Atherton Childcare Investment Trust","MAGNOLIA GREENS SOUTH, 8394 MAGNOLIA DR EAST","HOPE ISLAND",QLD,4212,15/07/2025,
PR-00011089,,"Thea  Harrison","The Gap Gumnuts","9 MADEIRA ST","THE GAP",QLD,4061,18/09/2025,
PR-00011090,,"GRO EARLY LEARNING CT PTY LTD","Gro Early Learning","28 VANESSA BVD",SPRINGWOOD,QLD,4127,21/07/2025,
PR-00011091,,"CHILDREN FIRST EARLY LEARNING CENTRES NO. 1 PTY LTD",,"PO BOX 952","SOUTHPORT BC",QLD,4215,08/08/2025,
PR-00011106,,"IMAGINE EDUCATION EARLY LEARNING CENTRES NO. 20 PTY LTD","Imagine Education Early Learning Centres No. 20 Pty Ltd","PO BOX 952","SOUTHPORT BC",QLD,4215,31/07/2025,
PR-00011110,,"IQ LEARNING CENTRES NO 2 PTY LTD ATF IQ Learning Centres No 2 Trust","IQ Learning Centres No 2","8 PLATYPUS AV",BUNDALL,QLD,4217,21/07/2025,
PR-40024382,,"PAPERBARK EARLY LEARNING PTY LTD as Trustee for Paperbark Early Learning Trust","The Creek Early Learning","PO Box 165","VIRGINIA BC",QLD,4014,06/11/2020,
PR-40024388,,"I BELONG PTY LTD","Pebbles FDC","12/91, Wembley Rd","LOGAN CENTRAL",QLD,4114,06/01/2021,
PR-40024414,,"Imagine Education Early Learning Centres No. 19 Pty Ltd ATF Imagine Education Early Learning Centres No. 19 Unit Trust","Imagine Education Early Learning Centres No. 19 Pty Ltd ATF Imagine Education Early Learning Centres","PO Box 952","SOUTHPORT BC",QLD,4215,10/11/2020,
PR-40024441,,"COSMO EARLY CHILDHOOD LEARNING PTY LTD","Cosmo Early Childhood Learning Pty Ltd","PO Box 279","MERMAID BEACH",QLD,4218,26/11/2020,
PR-40024451,,"WONDERGARDEN PREMIUM EARLY LEARNING PTY LTD",,"20 Harris Place","SEVENTEEN MILE ROCKS",QLD,4073,09/12/2020,
PR-40024455,,"THORLAND PTY LTD as Trustee for THE THORLAND ENTERPRISES TRUST","INDOOROOPILLY EARLY LEARNING","11 ESPLANADE",YERONGA,QLD,4104,24/12/2020,
PR-40024484,,"CITY CAMPS PTY LTD","City Camps Pty Ltd","U 2  18 Mountain View Ave",MIAMI,QLD,4220,10/12/2020,
PR-40024510,,"SCGG Operations Pty Ltd as Trustee for SCGG Operations Unit Trust",,"PO BOX 5212","GOLD COAST MC",QLD,9726,04/12/2020,
PR-40024513,,"HARMONY BANGALOW PTY LTD","HARMONY EARLY LEARNING JOURNEY BANGALOW","Suite 104 Level 1, 120 Siganto Drive , Helensvale, QLD, 4212",Helensvale,QLD,4212,19/11/2020,
PR-40024515,,"HARMONY YARRABILBA TWO PTY LTD","HARMONY EARLY LEARNING JOURNEY YARRABILBA TWO","Suite 104 Level 1, 120 Siganto Drive , Helensvale, QLD, 4212",Helensvale,QLD,4212,19/11/2020,
PR-40024529,,"Harmony Ripley PTY LTD","Harmony Early Education Ripley","Suite 104 Level 1, 120 Siganto Drive ",Helensvale,QLD,4212,19/11/2020,
PR-40024530,,"HARMONY BULIMBA PTY LTD",,"Suite 104 Level 1 120 Siganto Drive",Helensvale,QLD,4212,19/11/2020,
PR-40024532,,"Harmony Springfield Two Pty Ltd",,"PO Box 977","PARADISE POINT",QLD,4216,19/11/2020,
PR-40024533,,"HARMONY GRACEVILLE PTY LTD",,"PO Box 977","PARADISE POINT",QLD,4216,19/11/2020,
PR-40024534,,"Harmony Albany Creek Pty Ltd",,"PO Box 977","PARADISE POINT",QLD,4216,19/11/2020,
PR-40024537,,"Harmony North Lakes PTY LTD",,"Suite 104 Level 1 120 Siganto Drive",Helensvale,QLD,4212,19/11/2020,
PR-40024538,,"Harmony Palmview Pty Ltd",,"PO Box 977","PARADISE POINT",QLD,4216,19/11/2020,
PR-40024539,,"HARMONY YERONGA PTY LTD",,"PO Box 977","PARADISE POINT",QLD,4216,19/11/2020,
PR-40024540,,"Harmony Bryon Bay Pty Ltd","Harmony Early Education Bryon Bay","PO Box 977","PARADISE POINT",QLD,4216,19/11/2020,
PR-40024541,,"HARMONY WEST BURLEIGH PTY LTD","HARMONY EARLY LEARNING JOURNEY WEST BURLEIGH","Suite 104 Level 1, 120 Siganto Drive , Helensvale, QLD, 4212",Helensvale,QLD,4212,19/11/2020,
PR-40024549,,"KINDY HOLDINGS PTY LTD",,"PO Box 778","MOUNT GRAVATT",QLD,4122,16/12/2020,
PR-40024578,,"VARNDSEN ENTERPRISES PTY LTD",,"22 King St",AYR,QLD,4807,03/12/2020,
PR-40024670,,"DEEP HORIZONS PTY LTD","Deep Horizons Family Day Care","50 Golden Gate Ave","PARK RIDGE",QLD,4125,22/12/2020,
PR-40024725,,"KINDY COTTAGE PTY LTD as Trustee for Stanbridge Childcare Unit Trust","kindy cottage","72 FLINDERSPARADE",SANDGATE,QLD,4017,23/12/2020,
PR-40024756,,"Encan Wei","Encan Wei","22 FOXTAIL ST","MOUNT SHERIDAN",QLD,4868,22/01/2021,
PR-40024767,,"MOUNTHI PTY LTD","MOUNTHI PTY LTD","6/47 Newcomen Street",INDOOROOPILLY,QLD,4068,14/12/2020,
PR-40024787,,"M & I Play Pty Ltd","Walkerston Day Care Centre","63 Hoffman Dr",MARIAN,QLD,4753,25/01/2021,
PR-40024821,,"CORDALBA PRIMARY P&C ASSOCIATION","CORDALBA PRIMARY P&C ASSOCIATION","Cordalba State School, 1a Cemetery Road",CORDALBA,QLD,4660,22/01/2021,
PR-40024870,,"JUNIOR CAMPUS PTY LTD","Junior Campus","77 HARRIER DR","BURLEIGH WATERS",QLD,4220,14/01/2021,
PR-40024881,,"NIMBUS 9 QLD PTY LTD",,"PO Box 103","MERMAID BEACH",QLD,4218,19/02/2021,
PR-40024898,,"GOODAGE FAMILY DAY CARE PTY LTD","Goodage Family Day Care","222 Cross St",GOODNA,QLD,4300,24/02/2021,
PR-40024914,,"Yostina Ibraheem",,"3 The Bowsprit, RUNAWAY BAY  QLD  4216, 3 The Bows","RUNAWAY BAY",QLD,4216,20/04/2021,
PR-40024953,,"Stellar Early Learning & Kindergarten PTY LTD","Stellar Early Learning & Kindergarten","356 Gympie Rd",STRATHPINE,QLD,4500,05/02/2021,
PR-40024978,,"Hatchlings Early Learning Centre Rochedale Pty Ltd",,"67 Crucis Street",COORPAROO,QLD,4151,28/01/2021,
PR-40025008,,"Bright & Young Pty Ltd","Bright & Young Pty Ltd","50 Park Vista Drive","MANGO HILL",QLD,4509,28/01/2021,
PR-40025013,,"CHRISTIAN MEDICAL SERVICES (CMS) PTY LTD","CHRISTIAN MEDICAL SERVICES (CMS) PTY LTD","3 The Bowsprit","RUNAWAY BAY",QLD,4216,04/03/2021,
PR-40025018,,"NORTH RIDGE BUSINESS AND FINANCIAL PARTNERING PTY LTD","North Ridge BFP","1075 Killymoon Drive","HOPE ISLAND",QLD,4212,09/02/2021,
PR-40025020,,"ZYRN PTY LTD ATF SAZN FAMILY TRUST",,"26 Moxey Street",MARSDEN,QLD,4132,06/04/2021,
PR-40025090,,"KARALEE KINDERGARTEN AND SCHOOLIE HOUSE PTY LTD","Karalee Kindergarten and Schoolie House","Unit 421, 30 Macrossen Street","BRISBANE CITY",QLD,4000,05/02/2021,
PR-40025133,,"PARROT NEST EARLY LEARNING PTY LTD",,"20 Healy Ct",MUDGEERABA,QLD,4213,21/04/2021,
PR-40025156,,"GREEN LEAVES (WA6) EARLY LEARNING CENTRES PTY LTD",,"U 3  8 Miller St",MURARRIE,QLD,4172,10/02/2021,
PR-40025171,,"GREEN LEAVES (WA7) EARLY LEARNING CENTRES PTY LTD",,"U 3  8 Miller St",MURARRIE,QLD,4172,10/02/2021,
PR-40025175,,"GREEN LEAVES (QLD19) EARLY LEARNING CENTRES PTY LTD",,"U 3  8 Miller St",MURARRIE,QLD,4172,10/02/2021,
PR-40009254,,"Sorelle Qld Pty Ltd","Carrara Tiny Tots Pre-Prep","1 Alison Rd",CARRARA,QLD,4211,02/12/2016,
PR-40009271,,"Feng Holdings Pty Ltd ATF the Feng Family Trust and Raymond Feng and Rachel Feng ATF the R&R Investment Unit Trust",,"U 421  30 Macrossan St","BRISBANE CITY",QLD,4000,25/01/2017,
PR-40009281,,"Empowered FDC Service Pty. Ltd.","Empowered FDC Service","PO Box 348",YANDINA,QLD,4561,16/12/2016,
PR-40009303,,"Flowerdale International Pty Ltd",,"Premier Business Centre, Shop 7  45 Commercial Dr","SHAILER PARK",QLD,4128,25/11/2016,
PR-40009312,,"WWNest Pty Ltd as Trustee for CHH Trust",,"PO BOX 1246",ELANORA,QLD,4221,30/11/2016,
PR-40009362,,"Little Wishes ELC Pty Ltd as Trustee for LWELC Carina Trust",,"205 Stanley Road",CARINA,QLD,4152,27/10/2016,
PR-40009404,,"Story House Early Learning No 2 Pty Ltd","Story House Early Learning","PO Box 32","CANNON HILL",QLD,4170,20/12/2016,
PR-40009428,,"Mango Hill State School Parents and Citizens' Association",,"C/- Mango Hill State School, Bonnet Parade","MANGO HILL",QLD,4509,28/11/2016,
PR-40009453,,"Story House Early Learning No 1 Pty Ltd","Story House Early Learning","PO BOX 450","CANNON HILL",QLD,4170,20/12/2016,
PR-40009504,,"RR Investments Australia Pty Ltd",,"6 Dando Street",MACGREGOR,QLD,4109,03/02/2017,
PR-40009549,,"Ormeau Ridge Early Learning Centre Pty Ltd","Bright Horizons Australia Childcare Ormeau Ridge","PO BOX 32","CANNON HILL",QLD,4170,24/01/2017,
PR-40009550,,"Kalkie State School P&C Assn",,"PO Box 6226","BUNDABERG EAST",QLD,4670,05/04/2017,
PR-40009597,,"EG26 Operations PTY LTD ATF EG26 Operations Unit Trust","Eclipse Early Education Torquay","PO Box 197","BIGGERA WATERS",QLD,4216,22/12/2016,
PR-40009598,,"Blueberries Childcare Group Pty. Ltd.","Blueberries Childcare","501/2 Como Crescent",SOUTHPORT,QLD,4215,01/03/2017,
PR-40009672,,"Elite Nurture and Early Learning Centres Pty Ltd",,"82 Wildsoet St",BURBANK,QLD,4156,14/12/2016,
PR-40009681,,"Kookaburra EL Pty Ltd as Trustee for Kookaburra Early Learning Trust","Kookaburra Early Learning","15 DIPPEL ST","MIDDLE RIDGE",QLD,4350,10/02/2017,
PR-40009682,,"Ashmore Primary P&C Association",,"92 Currumburra Rd",ASHMORE,QLD,4214,16/12/2016,
PR-40009699,,"Hipsters Early Start Daycare Scheme Pty. Ltd.","Hipsters Early Childhood Education","2/72 Electra St","BUNDABERG WEST",QLD,4670,17/01/2017,
PR-40009753,,"Giggletree Pty Ltd",Giggletree,"PO Box 1554","NORTH LAKES",QLD,4509,07/02/2017,
PR-40009754,,"Vesta One Pty Ltd as Trustee for Vesta One Trust",,"PO Box 2803","SOUTHPORT BC",QLD,4215,06/01/2017,
PR-40009758,,"Faraja Majaliwa","Ozi Kids Family Day Care","7 Wren St","REDBANK PLAINS",QLD,4301,23/02/2017,
PR-40009814,,"Natural Wonders Early Learning Berserker Pty Ltd",,"PO Box 1155","PARADISE POINT",QLD,4216,03/03/2017,
PR-40009822,,"Lailah Rose Pty Ltd as Trustee for The Manson Family Discretionary Trust",,"8 Macrossan St","SOUTH TOWNSVILLE",QLD,4810,06/01/2017,
PR-40009843,,"Inclusive Support Service Pty Ltd",,"6 Century Ct","MOUNT COOLUM",QLD,4573,24/03/2017,
PR-40009892,,"Hosanna Lighthouse Pty Ltd as Trustee for Hosanna Lighthouse Trust","The Base Before and Afterschool Care","65 Woogaroo St","FOREST LAKE",QLD,4078,26/10/2017,
PR-40009902,,"EG27 Operations PTY LTD ATF EG27 Operations Unit Trust","Eclipse Early Education Cranbourne East","PO Box 197","BIGGERA WATERS",QLD,4216,16/01/2017,
PR-40036351,,"Imagine Education Early Learning Centres No. 35 Pty Ltd ATF Imagine Education Early Learning Centres Early Learning Centres No. 35","Imagine Education Early Learning Centres No. 35 Pty Ltd ATF Imagine Education Early Learning Centres","PO BOX 952","SOUTHPORT BC",QLD,4215,11/01/2024,
PR-40036354,,"Imagine Education Early Learning Centres No. 27 Pty Ltd","Imagine Education Early Learning Centres No. 27 Pty Ltd","PO BOX 952","SOUTHPORT BC",QLD,4215,11/01/2024,
PR-40036408,,"Cool Frogs 3 Pty Ltd atf Cool Frogs 3 Trust",,"15 Dippel St","MIDDLE RIDGE",QLD,4350,13/05/2024,
PR-40036420,,"KHASI INVESTMENTS PTY LTD ATF THE JANE KEUTMANN TRUST","A COUNTRY GARDEN EARLY CHILDHOOD CENTRES","38-40 Drayton Rd",HARRISTOWN,QLD,4350,22/03/2024,
PR-40036512,,"Bright Days Herston Pty Ltd","Bright Days Early Education","208 Herston Rd",HERSTON,QLD,4006,02/02/2024,
PR-40036519,,"SUPREME-V EDUCATION PTY LTD",,"7 Tambo Ct",RUNCORN,QLD,4113,29/02/2024,
PR-40036616,,"Adam White and Nina White ATF Whiteangle Trust","Adam White and Nina White ATF Whiteangle Trust","21 Vimy Street",BARDON,QLD,4065,16/02/2024,
PR-40036634,,"CeeCee Pty Ltd ATF CeeCee Trust","Kool Beanz Academy Southport","PO Box 8315","GOLD COAST MC",QLD,9726,24/01/2024,
PR-40036639,,"EDUPLANET COLLEGE & QCE PTY LTD",,"Level 1, 1990 Logan Road","UPPER MOUNT GRAVATT",QLD,4122,19/04/2024,
PR-40036643,,"Mandeep Kaur",,"27 Coventina Cres","SPRINGFIELD LAKES",QLD,4300,08/04/2024,
PR-40036645,,"GRO EARLY LEARNING PTY LTD",,"Suite 1, 270 Robinson Rd E",GEEBUNG,QLD,4034,09/02/2024,
PR-40036874,,"Haven Early Education Pty Ltd ATF Knights Family Trust No 2",,"PO Box 2015","BRIGHTON EVENTIDE",QLD,4017,14/02/2024,
PR-40036953,,"PENGUIN PARENT EDUCATION NETWORK PTY LTD","Penguin Parent Education Network","54 Tolga Rd",BONOGIN,QLD,4213,09/02/2024,
PR-40036987,,"HH WARNER PTY LTD",,"3 Cooper Crescent",ROCHEDALE,QLD,4123,08/02/2024,
PR-40036992,,"A&T EDUCATION PTY LTD",,"48 Valley Cct",KURABY,QLD,4112,06/03/2024,
PR-40037101,,"HH BEERWAH PTY LTD","Happy Hearts Beerwah","PO Box 2328",RUNCORN,QLD,4113,08/02/2024,
PR-40037103,,"HH FLAGSTONE PTY LTD","Happy Hearts Flagstone","PO Box 2328",RUNCORN,QLD,4113,08/02/2024,
PR-40037152,,"KINDER BAY ACADEMY PTY LTD","Kinder Bay Academy Pty Ltd","54 Old Bay Road","DECEPTION BAY",QLD,4508,20/03/2024,
PR-40037190,,"Green Leaves (QLD30) Early Learning Centres Pty Ltd",,"U 3  8 Miller St",MURARRIE,QLD,4172,18/03/2024,
PR-40037191,,"Green Leaves (QLD31) Early Learning Centres Pty Ltd",,"U 3  8 Miller St",MURARRIE,QLD,4172,18/03/2024,
PR-40037194,,"Terra EL Pty Ltd",,"PO BOX 1206","NORTH LAKES",QLD,4509,22/08/2024,
PR-40037195,,"Green Leaves (QLD32) Early Learning Centres Pty Ltd",,"U 3  8 Miller St",MURARRIE,QLD,4172,18/03/2024,
PR-40037197,,"Green Leaves (QLD34) Early Learning Centres Pty Ltd",,"U 3  8 Miller St",MURARRIE,QLD,4172,18/03/2024,
PR-40013003,,"ABSORBENT MINDS BURPENGARY PTY LTD as Trustee for Absorbent Minds Early Learning Centre No.1 Unit Trust","ABSORBENT MINDS BURPENGARY PTY LTD","143 Rowley Rd",BURPENGARY,QLD,4505,21/11/2017,
PR-40013009,,"KINDEROPVANG PTY LTD",,"6 Hoylake Court",PARKWOOD,QLD,4214,30/10/2017,
PR-40013046,,"Plainland Kindergarten & Child Care Centre Pty Ltd as Trustee for Plainland Kindergarten and Child Care Trust","Plainland Kindergarten & Child Care Centre","133-139 Lamberth Rd","REGENTS PARK",QLD,4118,04/12/2017,
PR-40013053,,"Pinnacle Point Australia Pty Ltd",,"PO Box 2328",RUNCORN,QLD,4113,20/11/2017,
PR-40013057,,"Y&M SERVICES PTY LTD","Siraj Family Day Care","15 Rubicon Cres",KURABY,QLD,4112,22/02/2018,
PR-40013095,,"Kandies Kids Pty Ltd as Trustee for Kandies Kids Learn and Play Centre",,"PO Box 132","VARSITY LAKES",QLD,4227,30/10/2017,
PR-40013113,,"Evangelista Investments Pty Ltd as Trustee for the Evangelista Property Trust",,"PO Box 5540","Q SUPERCENTRE",QLD,4218,15/01/2018,
PR-40013117,,"RICHMOND HILL PRIMARY P&C ASSOCIATION",,"PO Box 317","CHARTERS TOWERS",QLD,4820,11/12/2017,
PR-40013118,,"Kthorne Pty Ltd",,"23 Helipolis Parade",MITCHELTON,QLD,4053,19/01/2018,
PR-40013133,,"Raceview Kindergarten and Child Care Centre Pty Ltd as Trustee for Raceview Kindergarten and Child Care Unit Trust",,"46 Donatello Street","FIG TREE POCKET",QLD,4069,08/12/2017,
PR-40013145,,"Cool Frogs 1 Pty Ltd as Trustee for Cool Frogs 1 Trust",,"Hall Chadwick, L 4  240 Queen St","BRISBANE CITY",QLD,4000,08/12/2017,
PR-40013177,,"Bright Future Early Education Centre Springwood Pty Ltd as Trustee for Bright Future Springwood Trust",,"32 Levington Road","EIGHT MILE PLAINS",QLD,4113,11/12/2017,
PR-40013179,,"Admirer Adizatu Kamara","All Ages Family Day Care","8/92 Larbert Street","ACACIA RIDGE",QLD,4110,01/12/2017,
PR-40013209,,"Manal Chaaban","family first care","10 River Links Boulevard East",HELENSVALE,QLD,4212,29/03/2018,
PR-40013242,,"THE MIKHEIL GROUP PTY LTD",,"U 45 / 36 Benhiam St",CALAMVALE,QLD,4116,15/02/2018,
PR-40013262,,"EG19 Operations PTY LTD ATF EG19 Operations Unit Trust","Eclipse Early Education Warralily","PO Box 197","BIGGERA WATERS",QLD,4216,08/01/2018,
PR-40013266,,"SPARROW GROUP WA PTY LTD","SPARROW GROUP WA PTY LTD","PO Box 32","CANNON HILL",QLD,4170,22/12/2017,
PR-40013268,,"Bossy Boots Child Care Centres Pty Ltd","Bossy Boots Early Learning Centre","PO Box 200","VARSITY LAKES",QLD,4227,20/11/2017,
PR-40013304,,"Bowen Hills Early Learning Pty Ltd",,"31 Thompson Street","BOWEN HILLS",QLD,4006,22/12/2017,
PR-40013323,,"INNER-WORTH PTY LTD",Inner-Worth,"PO Box 30","RUNAWAY BAY",QLD,4216,23/11/2017,
PR-40013477,,"Honor-lisa Naumai Smith","Naumai Reo Bilingual Family Day Care","23 Waterview Ct","SPRINGFIELD LAKES",QLD,4300,23/05/2018,
PR-40013541,,"Renejere Pty Ltd as Trustee for Jeremy Family Trust","Oakvale Early Education","PO Box 528",HIGHFIELDS,QLD,4352,25/01/2018,
PR-40013545,,"GREEN LEAVES (QLD10) EARLY LEARNING CENTRES PTY LTD",,"U 3  8 Miller St",MURARRIE,QLD,4172,06/02/2018,
PR-40013554,,"Timothy Alexander Lambert",,"17 Orwell Street","CAMP HIL",QLD,4152,08/01/2018,
PR-40013607,,"KKBooval Pty Ltd as Trustee for the KKBooval Trust","Kaleidoscope Kids ELC Booval","14/59 Brisbane Road",REDBANK,QLD,4301,10/01/2018,
PR-40013613,,"Busy Bees Maroubra Pty Ltd","Bliss Early Learning Maroubra","PO BOX 63",NUNDAH,QLD,4012,18/06/2018,
PR-40013625,,"Edge Early Learning Strathpine Pty Ltd",,"70 Cordelia St","SOUTH BRISBANE",QLD,4101,22/12/2017,
PR-40013676,,"FLOURISH EDUCATION PTY LTD",,"53 Gower St",TOOWONG,QLD,4066,24/01/2018,
PR-40013678,,"ALTITUDE EMP PTY LTD",,"23 Jacaranda Pl","EIGHT MILE PLAINS",QLD,4113,12/01/2018,
PR-40013679,,"ELLENDALE EMP PTY LTD",,"23 Jacaranda Pl","EIGHT MILE PLAINS",QLD,4113,12/01/2018,
PR-40013706,,"Edge Early Learning Nundah Pty Ltd",,"70 cordelia street","SOUTH BRISBANE",QLD,4101,04/01/2018,
