ServiceApprovalNumber,"Provider Approval Number",ServiceName,ProviderLegalName,ServiceType,ServiceAddress,Suburb,State,Postcode,Phone,Fax,"Conditions on Approval",NumberOfApprovedPlaces,ServiceApprovalGrantedDate,QualityArea1Rating,QualityArea2Rating,QualityArea3Rating,QualityArea4Rating,QualityArea5Rating,QualityArea6Rating,QualityArea7Rating,OverallRating,RatingsIssued,PreviousQualityArea1Rating,PreviousQualityArea2Rating,PreviousQualityArea3Rating,PreviousQualityArea4Rating,PreviousQualityArea5Rating,PreviousQualityArea6Rating,PreviousQualityArea7Rating,PreviousOverallRating,PreviousRatingsIssued,"Last Service Approval Transfer Date","Last Visit Date","Long Day Care","Preschool/Kindergarten - Part of a School","Preschool/Kindergarten - Stand alone","Outside school Hours Care - After School","Outside school Hours Care - Before School","Outside school Hours Care - Vacation Care",Other,"Annual Monday Start Time","Annual Monday End Time","Annual Tuesday Start Time","Annual Tuesday End Time","Annual Wednesday Start Time","Annual Wednesday End Time","Annual Thursday Start Time","Annual Thursday End Time","Annual Friday Start Time","Annual Friday End Time","Annual Saturday Start Time","Annual Saturday End Time","Annual Sunday Start Time","Annual Sunday End Time","School Terms Only Session 1 Monday Start Time","School Terms Only Session 1 Monday End Time","School Terms Only Session 1 Tuesday Start Time","School Terms Only Session 1 Tuesday End Time","School Terms Only Session1 Wednesday Start Time","School Terms Only Session1 Wednesday End Time","School Terms Only Session1 Thursday Start Time","School Terms Only Session1 Thursday End Time","School Terms Only Session 1 Friday Start Time","School Terms Only Session 1 Friday End Time","School Terms Only Session 1 Saturday Start Time","School Terms Only Session 1 Saturday End Time","School Terms Only Session1 Sunday Start Time","School Terms Only Session 1 Sunday End Time","School Terms Only Session 2 Monday Start Time","School Terms Only Session 2 Monday End Time","School Terms Only Session 2 Tuesday Start Time","School Terms Only Session 2 Tuesday End Time","School Terms Only Session 2 Wednesday Start Time","School Terms Only Session 2 Wednesday End Time","School Terms Only Session 2 Thursday Start Time","School Terms Only Session2 Thursday End Time","School Terms Only Session 2 Friday Start Time","School Terms Only Session 2 Friday End Time","School Terms Only Session 2 Saturday Start Time","School Terms Only Session 2 Saturday End Time","School Terms Only Session 2 Sunday Start Time","School Terms Only Session 2 Sunday End Time","Holiday Care Monday Start Time","Holiday Care Monday End Time","Holiday Care Tuesday Start Time","Holiday Care Tuesday End Time","Holiday Care Wednesday Start Time","Holiday Care Wednesday End Time","Holiday Care Thursday Start Time","Holiday Care Thursday End Time","Holiday Care Friday Start Time","Holiday Care Friday End Time","Holiday Care Saturday Start Time","Holiday Care Saturday End Time","Holiday Care Sunday Start Time","Holiday Care Sunday End Time","Temporarily Closed"
SE-00010478,PR-00006147,"Hillbank Community Children's Centre","Hillbank Community Children's Centre Inc","Centre-Based Care","Penarth Court",HILLBANK,SA,5112,0882523455,,,56,01/01/2012,"Working Towards NQS","Working Towards NQS","Meeting NQS","Meeting NQS","Meeting NQS","Meeting NQS","Working Towards NQS","Working Towards NQS","Jul 2022","Exceeding NQS","Meeting NQS","Meeting NQS","Exceeding NQS","Exceeding NQS","Meeting NQS","Exceeding NQS","Exceeding NQS","Aug 2013",,"November 2024",Yes,No,No,No,No,No,No,06:45,18:00,06:45,18:00,06:45,18:00,06:45,18:00,06:45,18:00,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,Yes
SE-00010479,PR-00006148,"Hillcrest Primary School OSHC","Hillcrest Primary School Council Inc","Centre-Based Care","1 Condamine St",HILLCREST,SA,5086,0882612845,0882661861,,75,01/01/2012,"Meeting NQS","Meeting NQS","Meeting NQS","Meeting NQS","Meeting NQS","Meeting NQS","Meeting NQS","Meeting NQS","Jan 2022","Meeting NQS","Meeting NQS","Meeting NQS","Working Towards NQS","Meeting NQS","Meeting NQS","Working Towards NQS","Working Towards NQS","Aug 2019",,"December 2025",No,No,No,Yes,Yes,Yes,No,,,,,,,,,,,,,,,07:00,08:30,07:00,08:30,07:00,08:30,07:00,08:30,07:00,08:30,,,,,15:00,18:00,15:00,18:00,15:00,18:00,15:00,18:00,15:00,18:00,,,,,07:00,18:00,07:00,18:00,07:00,18:00,07:00,18:00,07:00,18:00,,,,,No
SE-00010480,PR-00006069,"Eastern Eyre Family Day Care Scheme","Department for Education","Family Day Care","Whyalla TAFE, Ground Floor, Building 7, 141 Nicholson Avenue","WHYALLA NORRIE",SA,5608,0886488794,0884167470,,,01/01/2012,"Working Towards NQS","Working Towards NQS","Meeting NQS","Meeting NQS","Meeting NQS","Meeting NQS","Working Towards NQS","Working Towards NQS","Apr 2022","Working Towards NQS","Working Towards NQS","Working Towards NQS","Meeting NQS","Working Towards NQS","Meeting NQS","Meeting NQS","Working Towards NQS","Aug 2018",,"December 2021",No,No,No,No,No,No,No,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,No
SE-00010481,PR-00006069,"Gabmididi Manoo Children & Family Centre","Department for Education","Centre-Based Care","Hincks Avenue","WHYALLA NORRIE",SA,5608,0886455240,0886457604,,56,01/01/2012,"Exceeding NQS","Exceeding NQS","Meeting NQS","Exceeding NQS","Meeting NQS","Exceeding NQS","Exceeding NQS","Exceeding NQS","Aug 2019","Working Towards NQS","Working Towards NQS","Meeting NQS","Working Towards NQS","Working Towards NQS","Exceeding NQS","Meeting NQS","Working Towards NQS","Jun 2016",,"September 2024",No,No,Yes,No,No,No,Yes,,,,,,,,,,,,,,,09:00,15:00,09:00,18:00,09:00,12:00,09:00,18:00,09:00,15:00,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,No
SE-00010482,PR-00006069,"Holden Hill Kindergarten","Department for Education","Centre-Based Care","80 Valiant Road","HOLDEN HILL",SA,5088,0882616464,0882666012,,45,01/01/2012,"Exceeding NQS","Meeting NQS","Exceeding NQS","Meeting NQS","Exceeding NQS","Exceeding NQS","Meeting NQS","Exceeding NQS","Dec 2016",,,,,,,,,,,"November 2025",No,No,Yes,No,No,No,No,,,,,,,,,,,,,,,08:30,15:00,08:30,15:00,,,08:30,15:00,08:30,15:00,,,,,08:30,15:00,08:30,15:00,08:30,12:30,08:30,15:00,08:30,15:00,,,,,,,,,,,,,,,,,,,No
SE-00010486,PR-00006069,"Huntfield Heights Preschool","Department for Education","Centre-Based Care","78 Melsetter Road","HUNTFIELD HEIGHTS",SA,5163,0883845300,0883847566,,30,01/01/2012,"Meeting NQS","Meeting NQS","Meeting NQS","Meeting NQS","Meeting NQS","Meeting NQS","Meeting NQS","Meeting NQS","May 2025","Meeting NQS","Meeting NQS","Meeting NQS","Meeting NQS","Exceeding NQS","Exceeding NQS","Meeting NQS","Meeting NQS","Nov 2014",,"March 2025",No,Yes,No,No,No,No,No,,,,,,,,,,,,,,,,,08:15,15:30,08:15,12:00,08:15,15:30,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,No
SE-00010487,PR-00006295,"Hyde Park Nursery School & Early Learning Centre","Prescott ELC Pty Ltd","Centre-Based Care","208 Wattle Street",MALVERN,SA,5061,"(08) 8271 6757","08 8271 1446",,60,01/01/2012,"Meeting NQS","Meeting NQS","Meeting NQS","Meeting NQS","Meeting NQS","Exceeding NQS","Meeting NQS","Meeting NQS","Jul 2025","Exceeding NQS","Exceeding NQS","Exceeding NQS","Exceeding NQS","Exceeding NQS","Meeting NQS","Exceeding NQS","Exceeding NQS","Aug 2015",,"June 2025",Yes,No,No,No,No,No,Yes,07:45,17:15,07:45,17:15,07:45,17:15,07:45,17:15,07:45,17:15,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,No
SE-00010488,PR-00000898,"Golden Grove World of Learning","G8 Education Limited","Centre-Based Care","Cnr Golden and Grove Way","GOLDEN GROVE",SA,5125,0882516999,,,130,01/01/2012,"Working Towards NQS","Working Towards NQS","Meeting NQS","Working Towards NQS","Working Towards NQS","Working Towards NQS","Working Towards NQS","Working Towards NQS","Aug 2022","Exceeding NQS","Exceeding NQS","Exceeding NQS","Exceeding NQS","Exceeding NQS","Exceeding NQS","Exceeding NQS","Exceeding NQS","Dec 2014",15/11/2013,"November 2024",Yes,No,No,No,No,No,No,6:30,18:30,6:30,18:30,6:30,18:30,6:30,18:30,6:30,18:30,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,No
SE-00010489,PR-00006208,"Ignatius Early Years","Manresa Society Inc","Centre-Based Care","58 Queen Street",NORWOOD,SA,5067,0881307180,,,70,01/01/2012,"Meeting NQS","Meeting NQS","Meeting NQS","Meeting NQS","Meeting NQS","Meeting NQS","Meeting NQS","Meeting NQS","Apr 2025","Exceeding NQS","Exceeding NQS","Exceeding NQS","Exceeding NQS","Exceeding NQS","Exceeding NQS","Exceeding NQS","Exceeding NQS","Oct 2015",,"February 2025",Yes,No,No,No,No,No,Yes,07:30,18:00,07:30,18:00,07:30,18:00,07:30,18:00,07:30,18:00,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,07:30,18:00,07:30,18:00,07:30,18:00,07:30,18:00,07:30,18:00,,,,,No
SE-00010490,PR-00006069,"il nido Children's Centre for Early Childhood Development and Parenting","Department for Education","Centre-Based Care","22 Campbell Road",PARADISE,SA,5075,0883653839,0000000000,,40,01/01/2012,"Exceeding NQS","Exceeding NQS","Exceeding NQS","Exceeding NQS","Exceeding NQS","Exceeding NQS","Exceeding NQS","Exceeding NQS","Jun 2017",,,,,,,,,,,"November 2025",No,No,Yes,No,No,No,No,,,,,,,,,,,,,,,09:00,15:00,09:00,15:00,09:00,15:00,09:00,15:00,09:00,15:00,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,No
SE-00010491,PR-00006151,"il nido Children's Centres for Early Childhood Development and Parenting","Il Nido Paradise Community Child Care Centre Inc","Centre-Based Care","22 Campbell Road",PARADISE,SA,5075,0883653839,0883653423,,100,01/01/2012,"Exceeding NQS","Exceeding NQS","Exceeding NQS","Exceeding NQS","Exceeding NQS","Exceeding NQS","Exceeding NQS","Exceeding NQS","Jun 2017",,,,,,,,,,,"November 2025",Yes,No,No,No,No,No,Yes,07:00,18:00,07:00,18:00,07:00,18:00,07:00,18:00,07:00,18:00,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,Yes
SE-00010493,PR-00006069,"Indulkana Child Parent Centre","Department for Education","Centre-Based Care","Indulkana Anangu School",INDULKANA,SA,0872,0886707984,0000000000,,28,01/01/2012,"Exceeding NQS","Exceeding NQS","Meeting NQS","Exceeding NQS","Exceeding NQS","Exceeding NQS","Exceeding NQS","Exceeding NQS","Oct 2018",,,,,,,,,,,"August 2018",No,Yes,No,No,No,No,No,,,,,,,,,,,,,,,08:45,11:45,08:45,11:45,08:45,11:45,08:45,11:45,08:45,11:45,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,No
SE-00010495,PR-00006152,"Ingle Farm East Primary School OSHC","Ingle Farm East Primary School Council Inc","Centre-Based Care","18 Halidon St","INGLE FARM",SA,5098,0882640665,,,40,01/01/2012,"Meeting NQS","Meeting NQS","Meeting NQS","Meeting NQS","Meeting NQS","Meeting NQS","Meeting NQS","Meeting NQS","Sep 2017",,,,,,,,,,,"October 2025",No,No,No,Yes,Yes,Yes,No,,,,,,,,,,,,,,,06:45,08:55,06:45,08:55,06:45,08:55,06:45,08:55,06:45,08:55,,,,,15:05,18:00,15:05,18:00,15:05,18:00,15:05,18:00,15:05,18:00,,,,,06:45,18:00,06:45,18:00,06:45,18:00,06:45,18:00,06:45,18:00,,,,,No
SE-00010496,PR-00006153,"Ingle Farm Primary School OSHC/Vac","Ingle Farm Primary School Council Inc","Centre-Based Care","2 Belalie Road","INGLE FARM",SA,5098,"(08) 8262 7208","(08) 8349 7837",,65,01/01/2012,"Meeting NQS","Meeting NQS","Meeting NQS","Meeting NQS","Meeting NQS","Meeting NQS","Meeting NQS","Meeting NQS","Mar 2019","Working Towards NQS","Meeting NQS","Meeting NQS","Meeting NQS","Meeting NQS","Meeting NQS","Meeting NQS","Working Towards NQS","Oct 2014",,"January 2022",No,No,No,Yes,Yes,Yes,No,15:00,18:00,15:00,18:00,15:00,18:00,15:00,18:00,15:00,18:00,,,,,07:00,09:00,07:00,09:00,07:00,09:00,07:00,09:00,07:00,09:00,,,,,15:00,18:00,15:00,18:00,15:00,18:00,15:00,18:00,15:00,18:00,,,,,07:00,18:00,07:00,18:00,07:00,18:00,07:00,18:00,07:00,18:00,,,,,Yes
SE-00010498,PR-00006069,"J B Cleland Kindergarten Inc","Department for Education","Centre-Based Care","1A Gulfview Avenue","ST GEORGES",SA,5064,0883796053,0883383784,,45,01/01/2012,"Exceeding NQS","Exceeding NQS","Exceeding NQS","Exceeding NQS","Exceeding NQS","Exceeding NQS","Exceeding NQS","Exceeding NQS","Jan 2017",,,,,,,,,,,"November 2025",No,No,Yes,No,No,No,No,,,,,,,,,,,,,,,08:30,16:00,08:30,16:00,08:30,16:00,08:30,16:00,08:30,16:00,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,No
SE-00010500,PR-00006069,"Jean Horan Kindergarten","Department for Education","Centre-Based Care","Ross Avenue","FLINDERS PARK",SA,5025,0883461668,0883519732,,45,01/01/2012,"Exceeding NQS","Exceeding NQS","Exceeding NQS","Exceeding NQS","Exceeding NQS","Exceeding NQS","Exceeding NQS","Exceeding NQS","May 2017",,,,,,,,,,,"May 2020",No,No,Yes,No,No,No,No,,,,,,,,,,,,,,,08:15,15:00,08:15,15:00,08:15,15:00,08:15,15:00,08:15,11:15,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,No
SE-00010501,PR-00006183,"Jescott Montessori Preschool","Langford, Barbara","Centre-Based Care","6 Lorne Avenue",MAGILL,SA,5072,0883322090,0884319900,,41,01/01/2012,"Exceeding NQS","Exceeding NQS","Exceeding NQS","Exceeding NQS","Exceeding NQS","Exceeding NQS","Exceeding NQS","Exceeding NQS","Dec 2015",,,,,,,,,,,"October 2025",Yes,No,Yes,No,No,No,Yes,08:00,17:00,08:00,17:00,08:00,17:00,08:00,17:00,08:00,17:00,,,,,08:00,17:00,08:00,17:00,08:00,17:00,08:00,17:00,08:00,17:00,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,No
SE-00010502,PR-00006069,"John Hartley School B-7 Children's Centre for Early Childhood Development and Parenting","Department for Education","Centre-Based Care","199 Peachey Road","SMITHFIELD PLAINS",SA,5114,0882091800,0882091850,,75,01/01/2012,"Exceeding NQS","Meeting NQS","Exceeding NQS","Exceeding NQS","Exceeding NQS","Exceeding NQS","Exceeding NQS","Exceeding NQS","May 2016",,,,,,,,,,,"November 2025",No,Yes,No,No,No,No,No,,,,,,,,,,,,,,,08:00,15:30,08:00,15:30,08:00,15:30,08:00,15:30,09:00,15:30,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,No
SE-00010503,PR-40032829,"Gawler Riverside Early Learning Centre","AFLCS Pty Ltd","Centre-Based Care","1 Scheibener Terrace",GAWLER,SA,5118,0885226662,,,70,01/01/2012,"Meeting NQS","Meeting NQS","Meeting NQS","Meeting NQS","Meeting NQS","Meeting NQS","Meeting NQS","Meeting NQS","Jun 2019","Working Towards NQS","Working Towards NQS","Working Towards NQS","Meeting NQS","Meeting NQS","Meeting NQS","Working Towards NQS","Working Towards NQS","Jul 2015",23/06/2023,"October 2025",Yes,No,No,Yes,Yes,Yes,No,05:30,23:00,05:30,23:00,05:30,23:00,05:30,23:00,05:30,23:00,,,,,06:30,09:00,06:30,09:00,06:30,09:00,06:30,09:00,06:30,09:00,,,,,15:00,18:30,15:00,18:30,15:00,18:30,15:00,18:30,15:00,18:30,,,,,05:30,23:00,05:30,23:00,05:30,23:00,05:30,23:00,05:30,23:00,,,,,No
SE-00010504,PR-00006160,"Kadina Child Care Centre","Kadina Child Care Centre Inc","Centre-Based Care","19 Doswell Terrace",KADINA,SA,5554,0888213709,,,53,01/01/2012,"Meeting NQS","Meeting NQS","Meeting NQS","Meeting NQS","Meeting NQS","Meeting NQS","Meeting NQS","Meeting NQS","Aug 2025","Exceeding NQS","Exceeding NQS","Exceeding NQS","Meeting NQS","Exceeding NQS","Exceeding NQS","Exceeding NQS","Exceeding NQS","Mar 2016",,"July 2025",Yes,No,No,No,No,No,Yes,07:30,18:00,07:30,18:00,07:30,18:00,07:30,18:00,07:30,18:00,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,No
SE-00010505,PR-00006069,"Kadina Preschool Centre","Department for Education","Centre-Based Care","29 Hallett Street",KADINA,SA,5554,0888213651,0888213615,,44,01/01/2012,"Exceeding NQS","Exceeding NQS","Exceeding NQS","Exceeding NQS","Exceeding NQS","Exceeding NQS","Exceeding NQS","Exceeding NQS","Dec 2017","Working Towards NQS","Meeting NQS","Meeting NQS","Working Towards NQS","Meeting NQS","Exceeding NQS","Working Towards NQS","Working Towards NQS","Dec 2015",,"September 2025",No,No,Yes,No,No,No,No,,,,,,,,,,,,,,,08:00,15:30,08:00,15:30,,,08:00,15:30,08:00,15:30,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,No
SE-00010506,PR-00006069,"Kalangadoo Kindergarten","Department for Education","Centre-Based Care","486 Kalangadoo Flat Rd",KALANGADOO,SA,5278,0887393271,0887393332,,26,01/01/2012,"Meeting NQS","Meeting NQS","Meeting NQS","Meeting NQS","Meeting NQS","Exceeding NQS","Exceeding NQS","Meeting NQS","May 2018",,,,,,,,,,,"June 2020",No,No,Yes,No,No,No,No,,,,,,,,,,,,,,,,,09:00,15:00,09:00,15:00,09:00,15:00,,,,,,,,,09:00,15:00,09:00,15:00,,,,,,,,,,,,,,,,,,,,,,,No
SE-00010507,PR-00006069,"Kalaya Children's Centre","Department for Education","Centre-Based Care","50 Webb Street",QUEENSTOWN,SA,5278,0884476519,0000000000,,91,01/01/2012,"Exceeding NQS","Exceeding NQS","Exceeding NQS","Exceeding NQS","Exceeding NQS","Exceeding NQS","Exceeding NQS","Exceeding NQS","Apr 2017",,,,,,,,,,,"October 2025",Yes,No,Yes,No,No,No,No,07:00,18:00,07:00,18:00,07:00,18:00,07:00,18:00,07:00,18:00,,,,,08:45,15:30,08:45,15:30,08:45,15:30,08:45,15:30,08:45,12:00,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,Yes
SE-00010509,PR-00006069,"Kangaroo Inn Preschool","Department for Education","Centre-Based Care","2329 Beachport Rd - Penola Rd","KANGAROO INN",SA,5280,0887343046,0887343134,,15,01/01/2012,"Meeting NQS","Meeting NQS","Meeting NQS","Meeting NQS","Meeting NQS","Meeting NQS","Meeting NQS","Meeting NQS","Nov 2020",,,,,,,,,,,"September 2020",No,Yes,No,No,No,No,No,,,,,,,,,,,,,,,08:15,15:45,08:15,15:45,08:15,15:45,,,08:15,15:45,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,No
SE-00010510,PR-00006162,"Kangaroo Island Children's Services - Penneshaw","Kangaroo Island Children's Services Inc","Centre-Based Care","Howard Drive",PENNESHAW,SA,5222,"(08) 8553 1555","(08) 8553 1555",,18,01/01/2012,"Meeting NQS","Meeting NQS","Meeting NQS","Meeting NQS","Meeting NQS","Meeting NQS","Meeting NQS","Meeting NQS","Dec 2018",,,,,,,,,,,"September 2024",Yes,No,No,Yes,Yes,Yes,Yes,08:00,18:00,,,,,,,08:00,18:00,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,08:00,18:00,,,,,,,08:00,18:00,,,,,No
SE-00010512,PR-00006069,"Kangaroo Island Children's Service - Kingscote","Department for Education","Centre-Based Care","50 Buller Street",KINGSCOTE,SA,5223,0885532436,0885532483,,27,01/01/2012,"Meeting NQS","Meeting NQS","Meeting NQS","Meeting NQS","Meeting NQS","Meeting NQS","Meeting NQS","Meeting NQS","May 2024","Exceeding NQS","Exceeding NQS","Exceeding NQS","Exceeding NQS","Exceeding NQS","Exceeding NQS","Exceeding NQS","Exceeding NQS","Jul 2017",,"March 2024",No,No,Yes,No,No,No,No,,,,,,,,,,,,,,,09:00,15:00,09:00,15:00,09:00,15:00,09:00,15:00,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,No
SE-00010513,PR-00006042,"Kapunda Child Care & Early Learning Centre","Child Care Services SA Pty Ltd","Centre-Based Care","Lot 94 Nash Street",KAPUNDA,SA,5373,0885662428,0885662600,,55,01/01/2012,"Exceeding NQS","Exceeding NQS","Exceeding NQS","Exceeding NQS","Exceeding NQS","Exceeding NQS","Exceeding NQS","Exceeding NQS","Jan 2017",,,,,,,,,,,"November 2025",Yes,No,No,No,No,No,Yes,6:30,18:00,6:30,18:00,6:30,18:00,6:30,18:00,6:30,18:00,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,No
SE-00010514,PR-00006069,"Kapunda Kindergarten","Department for Education","Centre-Based Care","Beck Street",KAPUNDA,SA,5373,0885662431,0000000000,,45,01/01/2012,"Exceeding NQS","Meeting NQS","Meeting NQS","Exceeding NQS","Exceeding NQS","Exceeding NQS","Exceeding NQS","Exceeding NQS","Aug 2017",,,,,,,,,,,"November 2025",No,No,Yes,No,No,No,No,,,,,,,,,,,,,,,08:45,15:30,08:45,15:30,08:45,15:30,08:45,15:30,08:45,11:45,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,No
SE-00010515,PR-00006164,"Kapunda Combined OSHC","Kapunda Primary School Council Inc","Centre-Based Care","Mildred Street",KAPUNDA,SA,5373,"(08) 8566 3793","(08) 8566 3793",,35,01/01/2012,"Exceeding NQS","Meeting NQS","Meeting NQS","Meeting NQS","Exceeding NQS","Exceeding NQS","Meeting NQS","Meeting NQS","Dec 2016",,,,,,,,,,,"November 2025",No,No,No,Yes,Yes,Yes,No,,,,,,,,,,,,,,,15:10,18:00,15:10,18:00,15:10,18:00,15:10,18:00,15:10,18:00,,,,,06:30,08:30,06:30,08:30,06:30,08:30,06:30,08:30,06:30,08:30,,,,,06:30,18:00,06:30,18:00,06:30,18:00,06:30,18:00,06:30,18:00,,,,,No
SE-00010516,PR-00006069,"Karcultaby Preschool","Department for Education","Centre-Based Care","Philips Road",KARCULTABY,SA,5654,0886263077,0886263009,,19,01/01/2012,"Meeting NQS","Meeting NQS","Meeting NQS","Meeting NQS","Meeting NQS","Meeting NQS","Meeting NQS","Meeting NQS","Dec 2018",,,,,,,,,,,"July 2020",No,Yes,No,No,No,No,No,,,,,,,,,,,,,,,,,08:45,15:05,,,08:45,15:05,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,No
SE-00010517,PR-00006069,"Karoonda Preschool","Department for Education","Centre-Based Care","North Terrace",KAROONDA,SA,5307,0885781120,0885781078,,27,01/01/2012,"Meeting NQS","Working Towards NQS","Meeting NQS","Meeting NQS","Meeting NQS","Meeting NQS","Working Towards NQS","Working Towards NQS","May 2023","Exceeding NQS","Meeting NQS","Meeting NQS","Meeting NQS","Exceeding NQS","Exceeding NQS","Exceeding NQS","Exceeding NQS","Nov 2012",,"March 2023",No,Yes,No,No,No,No,No,,,,,,,,,,,,,,,,,08:30,15:15,,,08:30,15:15,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,No
SE-00010518,PR-00006165,"Kate Cocks Child Care Centre","Kate Cocks Community Children's Centre Inc.","Centre-Based Care","33 Hulbert Street",HOVE,SA,5048,0882967676,,,65,01/01/2012,"Meeting NQS","Meeting NQS","Meeting NQS","Exceeding NQS","Exceeding NQS","Exceeding NQS","Exceeding NQS","Exceeding NQS","Mar 2017","Working Towards NQS","Meeting NQS","Meeting NQS","Exceeding NQS","Exceeding NQS","Exceeding NQS","Exceeding NQS","Working Towards NQS","Apr 2016",,"October 2025",Yes,No,No,No,No,No,Yes,7:00,18:00,7:00,18:00,7:00,18:00,7:00,18:00,7:00,18:00,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,No
SE-00010519,PR-00006069,"Kathleen Mellor Preschool Kindergarten","Department for Education","Centre-Based Care","51 Bowen Road","TEA TREE GULLY",SA,5091,0882643603,0883953607,,45,01/01/2012,"Exceeding NQS","Meeting NQS","Meeting NQS","Meeting NQS","Exceeding NQS","Exceeding NQS","Meeting NQS","Meeting NQS","Jan 2015",,,,,,,,,,,"February 2025",No,No,Yes,No,No,No,No,,,,,,,,,,,,,,,,,08:30,16:30,08:30,16:30,08:30,16:30,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,No
SE-00010521,PR-00006069,"Kaurna Plains Children's Centre for Early Childhood Development and Parenting","Department for Education","Centre-Based Care","Ridley Road",ELIZABETH,SA,5112,0882525936,0882876682,,30,01/01/2012,"Exceeding NQS","Exceeding NQS","Exceeding NQS","Exceeding NQS","Exceeding NQS","Exceeding NQS","Exceeding NQS","Exceeding NQS","Apr 2017",,,,,,,,,,,"June 2025",No,No,Yes,No,No,No,No,,,,,,,,,,,,,,,08:00,15:30,08:00,15:30,08:00,15:30,08:00,15:30,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,No
SE-00010522,PR-00006069,"Keith War Memorial Community Centre Kindergarten","Department for Education","Centre-Based Care","Anzac Terrace",KEITH,SA,5267,0887551348,0887553461,,62,01/01/2012,"Meeting NQS","Meeting NQS","Meeting NQS","Meeting NQS","Meeting NQS","Meeting NQS","Meeting NQS","Meeting NQS","Dec 2024","Exceeding NQS","Exceeding NQS","Exceeding NQS","Exceeding NQS","Exceeding NQS","Exceeding NQS","Exceeding NQS","Exceeding NQS","Dec 2014",,"November 2024",Yes,No,Yes,Yes,No,Yes,Yes,08:00,18:00,08:00,18:00,08:00,18:00,08:00,18:00,08:00,18:00,,,,,08:15,15:45,08:15,15:45,,,08:15,15:45,08:15,15:45,,,,,,,,,,,,,,,,,,,08:00,18:00,08:00,18:00,08:00,18:00,08:00,18:00,08:00,18:00,,,,,No
SE-00010523,PR-00006069,"Keithcot Farm Children's Centre for Early Childhood Development and Parenting","Department for Education","Centre-Based Care","5 Keithcot Farm Drive","WYNN VALE",SA,5127,0882512700,0882892676,,60,01/01/2012,"Meeting NQS","Meeting NQS","Meeting NQS","Meeting NQS","Meeting NQS","Meeting NQS","Meeting NQS","Meeting NQS","Sep 2022","Exceeding NQS","Exceeding NQS","Exceeding NQS","Exceeding NQS","Exceeding NQS","Exceeding NQS","Exceeding NQS","Exceeding NQS","Jul 2017",,"June 2022",No,No,Yes,No,No,No,No,,,,,,,,,,,,,,,08:15,15:45,08:15,15:45,,,08:15,15:45,08:15,15:45,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,No
SE-00010524,PR-00006167,"Keithcot Farm Children's Centre Childcare Inc","Keithcot Farm Children's Centre Childcare Inc","Centre-Based Care","5 Keithcot Farm Drive","WYNN VALE",SA,5127,0882512700,0882892676,,92,01/01/2012,"Meeting NQS","Meeting NQS","Meeting NQS","Meeting NQS","Meeting NQS","Meeting NQS","Meeting NQS","Meeting NQS","Sep 2022","Exceeding NQS","Exceeding NQS","Exceeding NQS","Exceeding NQS","Exceeding NQS","Exceeding NQS","Exceeding NQS","Exceeding NQS","Jul 2017",,"June 2022",Yes,No,No,No,No,No,No,07:00,18:00,07:00,18:00,07:00,18:00,07:00,18:00,07:00,18:00,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,No
