"Provider Approval Number","Service Approval Number","Legal Name","Trading Name",Address,Suburb,State,Postcode,"Date Approval Granted",Conditions
PR-00000851,,"Southside Childcare Pty Ltd ATF The Southside Childcare Trust",,"30 DANDELION STREET","EIGHT MILE PLAINS",QLD,4113,01/01/2012,
PR-00000852,,"Cameron Graham Lipp & Julie May Lipp",,"PO BOX 165",TOOGOOLAWAH,QLD,4313,01/01/2012,
PR-00000854,,"Ramsay Bourne Acquisitions (No. 2) Pty Limited",,"PO Box 515","VARSITY LAKES",QLD,4227,08/06/2010,
PR-00000856,,"Hamilton Road Early Education Centre Pty Ltd",,"PO BOX 3755","WEST END",QLD,4101,01/01/2012,
PR-00000857,,"Mahna Investments Pty Ltd as Trustee for Caboolture Harmony Montessori Children's House Trust",,"55 Fortune Esplanade",CABOOLTURE,QLD,4510,01/01/2012,
PR-00000859,,"Grammar Early Learning Limited",,"372 MONS ROAD","FOREST GLEN",QLD,4556,01/01/2012,
PR-00000860,,"Kuluin Early Learning Centre Pty Ltd",,"U 4  1 Heidi St",KULUIN,QLD,4558,01/01/2012,
PR-00000861,,"Mrs Lynette Wong ",,"24 MANOOKA DRIVE","RAINBOW BEACH",QLD,4581,01/01/2012,
PR-00000863,,"I & S Donnelly Pty Ltd",,"PO BOX 3446","MACKAY NORTH",QLD,4740,01/01/2012,
PR-00000865,,"Hall-Thorpe Sports Pty Ltd as Trustee for Hall-Thorpe Family Trust",,"PO Box 262",SOUTHTOWN,QLD,4350,01/01/2012,
PR-00000867,,"Common Joe Investments Pty Ltd",,"77 Winland Dr","DEEBING HEIGHTS",QLD,4306,01/01/2012,
PR-00000868,,"Whites Hill State College P & C Association",,"138 BURN STREET","CAMP HILL",QLD,4152,01/01/2012,
PR-00000869,,"Dallistonvalor Pty Ltd ATF Corrigan Family Trust",,"PO BOX 63","EMU PARK",QLD,4710,01/01/2012,
PR-00000870,,"McDowall Village Child Care Pty Ltd as Trustee for McDowall Village Child Care Unit Trust",,"442 Beckett Road","BRIDGEMAN DOWNS",QLD,4035,01/01/2012,
PR-00000871,,"Grans & Co.Pty.Ltd.",,"294 Branyan Dr",AVOCA,QLD,4670,01/01/2012,
PR-00000872,,"Peace of Mind Family Day Care Pty Ltd",,"PO BOX 474",NARANGBA,QLD,4504,01/01/2012,
PR-00000873,,"Jadcare Pty Ltd",,"21 Eric Road","HOLLAND PARK",QLD,4121,01/01/2012,
PR-00000874,,"C.P Sourris & J.P Sourris & M.C Sourris & P.C Sourris Jnr & P.J Sourris Jnr & S.J Sourris",,"C/- ASPLEY 10 PIN BOWL, 149 ALBANY CREEK ROAD",ASPLEY,QLD,4034,01/01/2012,
PR-00000875,,"SHOREMOUNT PTY LTD",,"6 Murphy Street",ROSSLEA,QLD,4812,01/01/2012,
PR-00000876,,"Downs Motel Toowoomba Pty Ltd ATF The Pendleton Trust",,"14 SHERLEY STREET",MOOROOKA,QLD,4105,01/01/2012,
PR-00000878,,"Ckl Enterprises (Qld) Pty Ltd",,"3 SAFFRON STREET",ELANORA,QLD,4221,01/01/2012,
PR-00000879,,"Wishart Community Outside School Hours Care Inc",,"PO Box 522","MT GRAVATT",QLD,4122,01/01/2012,
PR-00000881,,"Roman Catholic Trust Corporation for the Diocese of Townsville",,"Unit4, 6 Fletcher St","TOWNSVILLE CITY",QLD,4810,01/01/2012,
PR-00000882,,"Ramsay Investments (Qld) Pty Ltd",,"61 Promisedland Road",CORDALBA,QLD,4660,01/01/2012,
PR-00000883,,"Little Angels @ Forest Hill Pty Ltd",,"2 HARVEY ROAD","FOREST HILL",QLD,4342,01/01/2012,
PR-00000886,,"Mfa Medical Pty Ltd, Clj Properties Pty Ltd and Fine Estates (Qld) Pty Ltd",,"120 Butterfield St",HERSTON,QLD,4006,01/01/2012,
PR-00000887,,"Pavell Pty Ltd ATF The Pavouris Family Trust",,"41 Esther Street",TARRAGINDI,QLD,4121,01/01/2012,
PR-00000889,,"Dart Briggs Investments Pty Ltd as Trustee for The Dart Family Trust No 2",,"PO BOX 3057",TARRAGINDI,QLD,4121,01/01/2012,
PR-00000890,,"Watson Childcare Investments Pty Ltd as Trustee for Watson Property Trust",,"175 Government Road",LABRADOR,QLD,4215,01/01/2012,
PR-00000891,,"Little Souls Taking Big Steps Ltd",,"PO BOX 662",LABRADOR,QLD,4215,01/01/2012,
PR-00000892,,"Happy Valley State School P&C Association",,,,,,01/01/2012,
PR-00000893,,"CJ Investment Holdings Pty Ltd as Trustee for CJ Investment Unit Trust",,"124 Northgate Rd",NORTHGATE,QLD,4013,01/01/2012,
PR-00000894,,"Centenary Child Care & Early Education Centre Pty Ltd",,"PO BOX 465","MOUNT OMMANEY",QLD,4074,01/01/2012,
PR-00000895,,"Mary Ann Hossack ATF the Hossack Family Trust",,"PO BOX 260",MUDGEERABA,QLD,4213,01/01/2012,
PR-00000897,,"Believe Queensland Pty Ltd",,"PO BOX 3794",LOGANHOLME,QLD,4129,01/01/2012,
PR-00000898,,"G8 Education Limited",,"PO Box 515","VARSITY LAKES",QLD,4227,17/09/2010,
PR-00000900,,"Little Miracles Community Kindergarten Inc",,"1-3 Goodwood St",NEWTOWN,QLD,4350,01/01/2012,
PR-00000903,,"Tiny Legends Day Care Centres (Holdings)Pty Ltd ATF Tiny Legends Day Care Centres Unit Trust",,"34 WICKHAM STREET",BRIGHTON,QLD,4017,01/01/2012,
PR-00000905,,"A & G Griffiths Pty Ltd ATF Griffiths Family Trust",,"PO BOX 1584",CALOUNDRA,QLD,4551,01/01/2012,
PR-00000908,,"Queensland Baptists Education Company Ltd","Queensland Baptists education Company Ltd","PO BOX 692",PIALBA,QLD,4655,01/01/2012,
PR-00000909,,"Kids Plus Pty Ltd",,"35-37 SCHOOL ROAD",COOLUM,QLD,4573,01/01/2012,
PR-00000910,,"Melita Frances Shaw","Quality School Age Care Services","26 HAYES STREET",BRASSALL,QLD,4305,01/01/2012,
PR-00000915,,"Jelly Bean Childcare Pty Ltd as Trustee for Jelly Bean Childcare Trust",,"PO Box 73",NORTHGATE,QLD,4013,01/01/2012,
PR-00000916,,"Jamjar Holdings Pty Ltd",,"PO BOX 289","FERNY HILLS",QLD,4055,01/01/2012,
PR-00000917,,"Samuel Joseph Haber",,"60 Granitevale Road","ALLICE RIVER",QLD,4817,01/01/2012,
PR-00000918,,"Presbyterian & Methodists Schools Association","Clayfield College","PO BOX 298","TOOWONG DC",QLD,4066,01/01/2012,
PR-00000919,,"Child Care Enterprises Pty Ltd ATF The Little Ted's Unit Trust",,"16 NEWMAN AVENUE","CAMP HILL",QLD,4152,01/01/2012,
PR-00000922,,"Dando Investments Pty Ltd",,"PO BOX 390","FORTITUDE VALLEY",QLD,4006,01/01/2012,
PR-40000099,,"Children's House of Early Learning Mt Evelyn Pty Ltd ATF Mackay Gallagher Family Trust No.1","Children's House of Early Learning Mt Evelyn","PO Box 556",BORONIA,VIC,3155,23/11/2012,
PR-40000106,,"Sunrise Kids #2 Pty Ltd ATF Sunrise Kids Trust","Sunrise Kids Early Education and Care - Acacia Ridge","PO Box 358",ASHGROVE,QLD,4060,04/10/2012,
PR-40000115,,"OZ Vision Training Service Pty Ltd","OZ Vision Family Day Care Scheme","U 1  36 Valiant Rd","HOLDEN HILL",SA,5088,12/11/2012,
PR-40000117,,"Kradle 2 Krayons Pty Ltd","Kradle 2 Krayons Long Day Care Centre","135 High Street",PENRITH,NSW,2750,08/11/2012,
PR-40000119,,"Binaar Pty Limited","Just For Kids Epping","48 James Mileham Dr",KELLYVILLE,NSW,2155,21/11/2012,
PR-40000121,,"Wendy Lee Pizzol ATF The Pizzol Trust","Active Kids","STRAND ARCADE, UNIT 7 74-78 MOLESWORTH ST",LISMORE,NSW,2480,17/10/2012,
PR-40000123,,"Michcrys Trust (Mike & Michelle Dench)","Little Hearts Child Care Centre","13 Whitford Rd","ELIZABETH SOUTH",SA,5112,04/02/2013,
PR-40000130,,"Abdikadir Mohamed Abdisamed","Moonlight Family Day Care Services","23 CHARAS ST",PALLARA,QLD,4110,29/10/2012,
PR-40000134,,"Youngercare Pty Ltd","Robina First Early Learning Centre","PO BOX 3903","ROBINA TOWN CENTRE",QLD,4230,04/11/2012,
PR-40000136,,"HIP HOP PTY. LTD.","Hippity Hop Childcare","PO Box 2505","FOUNTAIN GATE",VIC,3805,26/02/2013,
PR-40000137,,"Bumble Bees Early Learning Centre Pty Ltd","Bumble Bees Early Learning Centre","Bumble Bees Berowra, 49 Yallambee Rd",BEROWRA,NSW,2081,22/01/2013,
PR-40000140,,"Sonia Nath",,"14 Lily St",HURSTVILLE,NSW,2220,13/08/2013,
PR-40000142,,"KIDS CORNER FAMILY DAY CARE PTY. LTD.","Kids Corner Family Day Care Pty. Ltd.","U 2  37 Sarona St",DANDENONG,VIC,3175,12/08/2013,
PR-40000145,,"F ANTOUN & R ANTOUN & L ESBER","Little Busy Bees","36 Roadhouse Wynd",SYDENHAM,VIC,3037,03/01/2013,
PR-40000146,,"GEM EARLY LEARNING PTY LIMITED","GEM EARLY LEARNING PTY LIMITED","7 Garrick Ave","HUNTERS HILL",NSW,2110,26/10/2012,
PR-40000151,,"Jos (AUST) Pty Ltd","Jolly Kids Early Learning Centre","PO Box 254",MERRYLANDS,NSW,2160,01/11/2012,
PR-40000153,,"Think Childcare Services Pty Ltd",,"Suite 3, 1 Park Avenue",DRUMMOYNE,NSW,2047,29/10/2012,
PR-40000159,,"Sahima Sanaz Ali","Choice Family Day Care Scheme","15 Kirribilli Cl",CRAIGIEBURN,VIC,3064,10/01/2013,
PR-40000163,,"Wollongong West Early Learning Centre Pty Ltd","Wollongong West Early Learning Centre","4 Lexburn Ave","WEST WOLLONGONG",NSW,2500,12/12/2012,
PR-40000164,,"Sunnen Pty Ltd","Sunnen Pty Ltd","23 Jackaman Street",BONDI,NSW,2026,06/11/2012,
PR-40000173,,"Mahalo Ohana Pty Ltd","Wyralla Road Kindergarten","PO Box 214","BEXLEY SOUTH",NSW,2207,04/12/2012,
PR-40000175,,"Bonte Pty Ltd ATF T5 Unit Trust",,"43 Princes St","HUNTERS HILL",NSW,2110,11/01/2013,
PR-40000176,,"Torquay Christian Fellowship Care Incorporated","Torquay Early Learning & Care","PO Box 195",TORQUAY,VIC,3228,07/01/2013,
PR-40000186,,"Ananjess Pty Ltd","Skids New South Wales","16 Ferrington Cres",LIVERPOOL,NSW,2170,13/11/2012,
PR-40000187,,"Holdan Pty Ltd","Rainbow Haven Kindergarten","19 Welby St",EASTWOOD,NSW,2122,07/12/2012,
PR-40000190,,"JIGSAW OOSH PTY LTD","Jigsaw OOSH Pty Ltd","PO BOX 8301",NORWEST,NSW,2153,27/11/2012,
PR-40000196,,"ANAB MOHAMUD","A Grade Family Day Care","4 Bowden St","SOUTH MORANG",VIC,3752,11/02/2013,
PR-40000199,,"EILDON ROAD CHILDRENS CENTRE INC","Eildon Road Children's Centre","EILDON ROAD CHILDRENS CENTRE, 17 EILDON RD","ST KILDA",VIC,3182,22/11/2012,
PR-40000212,,"The Trustee for Allison & Phil Family Trust","The Trustee for Allison & Phil Family Trust","PO Box 344","SURREY DOWNS",SA,5126,04/03/2013,
PR-40000217,,"School Plus Foundation Limited",,"Level 1, 53 Brandl Street","EIGHT MILE PLAINS",QLD,4113,14/11/2012,
PR-40000221,,"Henley Beach Primary School Council Inc.","Henley Beach Primary School Council Inc","Henley Beach Primary School, 38 Hazel Tce","HENLEY BEACH SOUTH",SA,5022,09/04/2013,
PR-40000222,,"Faduma Alio","Muna Family Day Care","Shop 2  294-296 High St",PRESTON,VIC,3072,31/01/2013,
PR-40000223,,"ASKK Pty Ltd ATF Ellenbrook Trust","84 759 215 708","PO Box 1895","MARGARET RIVER",WA,6285,21/12/2012,
PR-40000225,,"M & S Gergis Services Pty Limited","St George Early Learning Centre","50 Clements St","RUSSELL LEA",NSW,2046,12/02/2013,
PR-40000226,,"Matthew William Demmery & Amanda Marie Demmery","Monkey Mayhem Fun Centre & Cafe","3 Farmview Dr",CUNDLETOWN,NSW,2430,29/11/2012,
PR-40000228,,"Choices Family Day Care Pty Ltd","Choices Family Day Care","UNIT 5 22 MAGNOLIA DR",BROOKWATER,QLD,4300,15/11/2012,
PR-40000234,,"The Trustee for SAVE THE CHILDREN AUSTRALIA TRUST","SAVE THE CHILDREN AUSTRALIA","PO BOX 7021",SHEPPARTON,VIC,3632,19/12/2012,
PR-40000237,,"Oasis Education Development PTY LTD",,"1 Lincoln Street",EASTWOOD,NSW,2122,13/02/2013,
PR-40000242,,"ABC Preschool Academy Pty Ltd","ABC Preschool Academy Pty Ltd","59 Crestview Dr",GLENWOOD,NSW,2768,31/12/2012,
PR-40000250,,"Jamal Mohamed Ali","Fantastic Kids Family Day Care","11 Tristania Gr",GREENACRE,NSW,2190,22/05/2013,
PR-40000254,,"Siham El-Akam","Azza Family Day Care","27 Palmers Road","WILLIAMS LANDING",VIC,3027,04/03/2013,
PR-40000256,,"Benalla P-12 College School Council","Benalla P-12 College School Council","127-139 Waller St",BENALLA,VIC,3672,19/12/2012,
PR-40000257,,"Poka Dot Kids Pty Ltd","Poka Dot Kids Early Learning Centre","27 Southern Cross Bvd","SHELL COVE",NSW,2529,15/11/2012,
PR-40000259,,"State of Queensland (Acting through Department of Education)","State of Queensland (Acting through Department of Education)","PO Box 15033","CITY EAST",QLD,4002,26/07/2012,
PR-40000260,,"BRIGHT START FAMILY DAY CARE AND EDUCATIONAL SERVICE PTY LTD","Bright Start Family Day Care and Educational Service Pty. Ltd.","U 6  75 Ashley St",BRAYBROOK,VIC,3019,23/12/2013,
PR-40000266,,"Gowanbrae Children's Centre Inc.","Gowanbrae Children's Centre","2A Marigold Cres",GOWANBRAE,VIC,3043,19/03/2013,
PR-40000271,,"Brooke Avenue Early Learning Centre Pty Ltd","Brooke Avenue Early Learning Centre Pty Ltd","78c Bradleys Rd","NORTH AVOCA",NSW,2260,13/12/2012,
PR-40000274,,"T & K WHITE PTY LTD","Gardiner Avenue Childrens Centre","5 McRae Cl",BOAMBEE,NSW,2450,16/01/2013,
PR-40000276,,"AM & NR Holdings (WA) Pty Ltd","Skooleez OSHC","24 Warren Rd","MAIDA VALE",WA,6057,23/11/2012,
PR-40000278,,"First Class Learning Centre Pty Ltd","First Class Learning Centre Pty Ltd","79 Military Rd","DOVER HEIGHTS",NSW,2030,14/12/2012,
PR-40000280,,"Gawler & District College B-12 School Council","Gawler & District College B-12 Out of School Hours Care","Gawler & District College B-12, 53 Barnet St",EVANSTON,SA,5116,02/01/2013,
PR-40000281,,"Barrow Street Montessori Centre Pty Ltd ATF Barrow Street Montessori Centre Trust","Amiga montessori Laverton","6/15 Howleys Road","NOTTING HILL",VIC,3168,16/05/2013,"The Approved Provider must arrange for all educators and staff members who are appointed or engaged or employed at services operated by them to attend an educative session on the National Quality Framework delivered by Regional Authorised Officers of the Regulatory Authority by no later than 30 September 2013."
PR-40000283,,"BEYOND CHILDCARE Pty Ltd",,"70 Stuart St",BULIMBA,QLD,4171,05/12/2012,
PR-40000285,,"FOOTSCRAY NORTH PRIMARY SCHOOL","Footscray North Primary School","PO Box 4253","WEST FOOTSCRAY",VIC,3012,28/12/2012,
PR-40000287,,"Hodan Ali Mahamud","Blue Bell's Family Day Care","17 Rivella Cct",TARNEIT,VIC,3029,11/02/2013,
PR-40000289,,"MORELAND COMMUNITY CHILD CARE CENTRES INC.","Moreland Community Child Care Centres Inc","PO Box 108",BRUNSWICK,VIC,3056,31/12/2012,
PR-40000292,,"Timage Abdulwadud","Right Choice Family Day Care","11 Lucia Ave",TARNEIT,VIC,3029,04/02/2013,
PR-40000297,,"Vision Family Day Care Pty Ltd","Vision Family Day Care Service","147 Dunmore St",WENTWORTHVILLE,NSW,2145,05/03/2013,
PR-40000298,,"Rhonda Miller",,"385 Macquarie Rd",SPRINGWOOD,NSW,2777,08/10/2013,
PR-40000299,,"GENAZZANO F.C.J. COLLEGE LIMITED","Genazzano FCJ College","301 Cotham Rd",KEW,VIC,3101,24/01/2013,
PR-40000302,,"Gurlitzer Pty Ltd As Trustee For Nerang Trust",,"PO Box 327","STONES CORNER",QLD,4120,04/01/2013,
PR-40000303,,"Happy Children Australia Pty Ltd","Butterflies Early Learning and Childcare","120-126 Swallow St",MOOROOBOOL,QLD,4870,11/01/2013,
PR-40000304,,"Calvin Enterprises Pty Ltd ATF Calvin Enterprises Trust","Small Friends","44 Serpentine Way","STAKE HILL",WA,6181,03/12/2012,
PR-40000307,,"Dalas Family Day Care Pty Ltd","Dalas Family Day Care Pty Ltd","78 Snake Gully Dr",BUNDOORA,VIC,3083,10/12/2012,
PR-40000309,,"Tren Trading Pty Ltd","Dubbo Early Learning Centre","6 Blueridge Dr",DUBBO,NSW,2830,07/02/2013,
PR-40000312,,"Wiggles and Giggles Quakers Hill Pty Ltd","Wiggles and Giggles Quakers Hill Childcare Centre","46 Lalor Rd","QUAKERS HILL",NSW,2763,09/01/2013,
PR-40000315,,"BasicNeeds Australia Inc.","BasicNeeds Family Day Care","161 Tarneit Rd",WERRIBEE,VIC,3030,02/04/2013,
PR-40000317,,"Hawthorn Early Years Incorporated","Hawthorn Early Years","584-586 Glenferrie Rd",HAWTHORN,VIC,3122,04/01/2013,
PR-40000318,,"PINK LOTUS FAMILY DAY CARE PTY LTD","PINK LOTUS FAMILY DAY CARE PTY LTD","14 Moorland Rd",CAIRNLEA,VIC,3023,04/03/2013,
PR-40000328,,"Kiddies on First Pty Ltd","Kiddies on First Early Learning Child Care Centre","130 First Ave","FIVE DOCK",NSW,2046,08/01/2013,
PR-40000337,,"Lighthouse Childcare (North Strathfield) Pty Ltd ATF PLS National North Strathfield Trust","Lighthouse Childcare (North Strathfield)","PO Box 413",RAMSGATE,NSW,2217,07/01/2013,
PR-40000340,,"CHERUB AND CO PTY LTD","Cherub and Co Pty Ltd","46 Peninsula Rd",MAYLANDS,WA,6051,01/02/2013,
PR-40000343,,"Chitlins PTY LTD","Little Characters Early Learning Centre","46 Schubert Road",WOOMBYE,QLD,4559,11/01/2013,
PR-40000350,,"Upper Sturt Primary Governing Council","Upper Sturt Primary School Out of School Hours Care","PO Box 486",STIRLING,SA,5152,28/06/2013,
PR-40000351,,"Isabella's Childcare Centre Pty Ltd ATF Bells Trust",,"108 Johnston Street",CASINO,NSW,2470,22/04/2013,
PR-40000353,,"Toosa Property Pty Ltd as Trustee for The Searles Property Trust","Little Local Bracken Ridge","PO Box 1441",MILTON,QLD,4064,01/02/2013,
PR-40000364,,"Samsam Awil Abdi","Glory Family Day Care","Suite 2/ 2 Prindiville Drive",WANGARA,WA,6065,28/12/2012,
PR-40000367,,"ELLES BELLES 84 PTY LTD","Elles Belles Early Learning","1324-1328 Nepean Hwy",CHELTENHAM,VIC,3192,15/05/2013,
PR-40000368,,"DEDERANG PRIMARY SCHOOL COUNCIL","Dederang Primary School","4364 Kiewa Valley Hwy",DEDERANG,VIC,3691,06/02/2013,
PR-40000370,,"Avalon Montessori Association","Barrenjoey Montessori School","PO Box 170","AVALON BEACH",NSW,2107,03/05/2013,
PR-40000371,,"Bilambil Kids Pty Limited ATF Bilambil Kids Unit Trust",,"37 Tamarind Ave","CABARITA BEACH",NSW,2488,22/01/2013,
PR-40000372,,"Wai  Kei Yuen","Little Einstein Family Day Care","PO Box 1146","BURWOOD NORTH",NSW,2134,04/02/2013,
PR-40000373,,"Landsdale Early Learning Pty Ltd ATF Landsdale Early Learning Unit Trust","Landsdale Early Learning and Enrichment","215 Landsdale Rd",LANDSDALE,WA,6065,03/01/2013,
PR-40000379,,"Five Star Family Day Care Pty Ltd","Five Star Family Day Care Pty Ltd","Suite 14/432 Chapel Street",BANKSTOWN,NSW,2200,20/03/2013,
PR-40000381,,"Kathryn Rose Holland","Bridgetown Stepping Stones","PO Box 999",BRIDGETOWN,WA,6255,03/01/2013,
PR-40000383,,"KBCC Pty Ltd AFT Learning Centre Trust","Kids Fun Club (OSHC)","104 Chatswood Rd","DAISY HILL",QLD,4127,03/01/2013,
PR-40000398,,"Jetlaw Pty Ltd",,"96 Main South Rd","MORPHETT VALE",SA,5162,08/05/2013,
PR-40000402,,"Collaroy Plateau Preschool Services Pty Ltd as Trustee for the Collaroy Plateau Preschool Unit Trust","Collaroy Plateau Preschool Unit Trust","PO Box 656","COLLAROY BEACH",NSW,2096,24/01/2013,
PR-40000406,,"Y-Care (South East Queensland) Inc","Y-Care (South East Queensland) Inc","PO Box 669","SPRING HILL",QLD,4004,12/03/2013,
PR-40000413,,"RP Child Care Centre Pty Ltd AFT Regents Park Unit Trust","RP Child Care Centre Pty Ltd","133 Lamberth Road","REGENTS PARK",QLD,4118,06/02/2013,
PR-40000416,,"Little Swans Early Learning Pty Ltd ATF Little Swans Early Learning Trust","Little Swans Early Learning Pty Ltd","11 Berrybank Dr","SWAN HILL",VIC,3585,03/09/2013,
PR-40000421,,"Inspira kids Early Learning Melbourne PTY Ltd","Inspira kids Early Learning Melbourne PTY Ltd","8-34 GLADSTONE PARK DR","GLADSTONE PARK",VIC,3043,28/05/2013,
PR-40000422,,"BYKANDT PTY LTD for The Dalziel Family Trust","Dandenong Ranges Childcare Centre","U 1  92 Wellington St",COLLINGWOOD,VIC,3066,15/03/2013,
PR-40000430,,"Kidoz Pty Ltd","Blacktown Happy Days Kindergarten","28 Julie St",BLACKTOWN,NSW,2148,15/02/2013,
PR-40000431,,"Early Childhood Education Australia Pty Ltd","Sydney Family Day Care Scheme","83-85 Chandos St","ST LEONARDS",NSW,2065,22/03/2013,
PR-40000436,,"RESERVOIR EAST PRIMARY SCHOOL COUNCIL","RESERVOIR EAST PRIMARY SCHOOL","Boldrewood Parade",RESERVOIR,VIC,3073,28/03/2013,
PR-40000437,,"YARRAGON PRIMARY SCHOOL COUNCIL","YARRAGON PRIMARY SCHOOL COUNCIL","65 Loch St",YARRAGON,VIC,3823,17/06/2013,
PR-40000439,,"PEBBLES FAMILY DAY CARE PTY LTD",,"PO Box 647","STONES CORNER",QLD,4120,07/02/2013,
PR-40000440,,"Maroochydore Early Learning Centre Pty Ltd AFT BJM Family Trust","Maroochydore Early Learning","20 Tranquil Pl","ALEXANDRA HEADLAND",QLD,4572,04/05/2012,
PR-40000442,,"All Smiles Preschool & Long Day Child Care Centre Pty Ltd","All Smiles Pre-School & Long Day Care Centre","3 Pylara Pl",BUSBY,NSW,2168,08/03/2013,
PR-00006466,,"Melbourne University Family Club Co-op Ltd",,"427 CARDIGAN ST",CARLTON,VIC,3053,01/01/2012,
PR-00006468,,"WINDERMERE CHILD & FAMILY SERVICES INC",,"48 Webb Street","NARRE WARREN",VIC,3805,01/01/2012,
PR-00006473,,"Doveton College School Council","Doveton College Early Learning Centre","Doveton College, 62 Tristania St",DOVETON,VIC,3177,22/03/2012,
PR-00006475,,"Glen Education Inc","Glen Education","2 North Drive","BENTLEIGH EAST",VIC,3165,03/02/2012,
PR-00006476,,"Rosebud West Community Hub Limited",,"11a Allambi Ave","ROSEBUD WEST",VIC,3940,31/01/2012,
PR-00006479,,"Beechworth Primary School Council",,"PO Box 203",BEECHWORTH,VIC,3747,27/01/2012,
PR-00006480,,"CENTRE SUPPLIES PTY LIMITED","Panania Pre-School Kindergarten","P.O. Box 4183","KINGSWAY WEST",NSW,2208,08/05/2012,
PR-00006482,,"Go Kindy Pty Ltd as Trustee for Go Kindy Unit Trust","Go Kindy","1 Berner St",MEREWETHER,NSW,2291,10/04/2012,
PR-00006487,,"Greta Valley Primary School Council","Greta Valley Primary School","2376 Wangaratta-Kilfeera Rd","GRETA SOUTH",VIC,3675,16/04/2012,
PR-00006489,,"Laurimar Primary School Council","Laurimar Primary School","Armidale Road",DOREEN,VIC,3754,24/02/2012,
PR-00006491,,"Hope Patterson Lakes Pty Ltd","Hope Patterson Lakes Pty Ltd","3/39 Brunel Road",SEAFORD,VIC,3198,03/02/2012,
PR-00006493,,"Honey Tree Industries Pty Ltd","The Honey Tree Preschool","18 High Street",CESSNOCK,NSW,2325,16/05/2012,
PR-00006494,,"Our Space OOSH Pty Ltd","Our Space OOSH Pty Ltd","11 Flame Tree Circuit",WOONONA,NSW,2517,19/06/2012,
PR-00006495,,"Avalon Public School P&C Assoc. Inc.","Avalon School OOSH","P.O. Box 238",AVALON,NSW,2107,06/12/2012,
PR-00006496,,"S & S COLEMAN PTY. LTD. ATF S & S Coleman Family Trust","Community OSHC Services","Vine Street","MOONEE PONDS",VIC,3039,29/02/2012,
PR-00006497,,"Wanguri Primary School Council Inc","Wanguri Outside School Hours Care","PO Box 40519",CASUARINA,NT,0811,10/09/2012,
PR-00006510,,"BM Academy Pty Ltd",,"PO Box 3027","WETHERILL PARK",NSW,2164,03/01/2012,
PR-00006513,,"Little Beginnings Learning Centres Pty Ltd atf Little Beginnings Learning Centres Unit Trust","Little Beginnings at Kolodong","465 Kolodong Road",TAREE,NSW,2430,23/12/2011,
